checkpoint,dataset,layer,aggregation,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var
10B,Indonesian,layer_7,last,199.9917,26.1765,0.879354,0.1595,0.3373,0.4175,0.5107,0.5892,0.6791,0.7987,0.8785,0.9426
10B,Indonesian,layer_8,last,224.606,29.1396,0.860215,0.1505,0.3209,0.4008,0.4953,0.5733,0.6624,0.7833,0.8666,0.9356
10B,Indonesian,layer_9,last,248.9505,31.3126,0.841984,0.1464,0.3067,0.3853,0.4783,0.5559,0.6453,0.7691,0.8555,0.9289
10B,Indonesian,layer_10,last,269.1448,34.1326,0.826918,0.1395,0.2934,0.3725,0.4659,0.5438,0.6355,0.7613,0.8485,0.924
10B,Indonesian,layer_11,last,288.4064,34.8387,0.808093,0.14,0.2866,0.3644,0.4579,0.5332,0.6212,0.7469,0.8369,0.9169
10B,Indonesian,layer_12,last,308.6823,36.7485,0.796747,0.1363,0.2765,0.3527,0.4449,0.5202,0.6099,0.7381,0.8301,0.9124
10B,Indonesian,layer_13,last,329.4114,39.4429,0.78441,0.13,0.2686,0.345,0.438,0.5117,0.5989,0.727,0.8212,0.9068
10B,Indonesian,layer_14,last,355.7154,42.947,0.768942,0.1226,0.2601,0.337,0.4301,0.502,0.5861,0.7128,0.8095,0.8995
10B,Indonesian,layer_15,last,375.68,46.7999,0.760477,0.1148,0.2506,0.3282,0.4232,0.4956,0.5792,0.7056,0.8036,0.8955
10B,Indonesian,layer_16,last,401.7156,51.1283,0.750197,0.1073,0.2416,0.3173,0.4134,0.4862,0.5694,0.6957,0.7953,0.8901
10B,Indonesian,layer_17,last,431.92,56.6394,0.740429,0.0987,0.2317,0.3064,0.4028,0.4759,0.5584,0.684,0.7856,0.8841
10B,Indonesian,layer_18,last,444.0877,59.5381,0.732209,0.093,0.2288,0.3022,0.4007,0.4742,0.5558,0.6793,0.7808,0.8807
10B,Indonesian,layer_19,last,473.8306,65.4849,0.721724,0.0868,0.2187,0.2907,0.3917,0.4652,0.5466,0.6694,0.7723,0.8749
10B,Indonesian,layer_20,last,495.4001,70.2192,0.710788,0.0807,0.2124,0.2851,0.3871,0.4601,0.5406,0.662,0.7649,0.8693
10B,Indonesian,layer_21,last,521.1891,74.5019,0.698609,0.0761,0.2084,0.2804,0.3812,0.453,0.532,0.6513,0.7552,0.8625
10B,Indonesian,layer_22,last,530.5877,77.8111,0.693538,0.0723,0.2053,0.2798,0.3799,0.4518,0.5301,0.6484,0.7525,0.8603
10B,Indonesian,layer_23,last,542.9027,81.2039,0.689889,0.0698,0.2014,0.2778,0.3768,0.4486,0.5266,0.6448,0.7493,0.858
10B,Indonesian,layer_24,last,533.6699,80.3604,0.688994,0.0695,0.2035,0.2808,0.3805,0.4532,0.5311,0.6484,0.7516,0.859
10B,Indonesian,layer_25,last,527.274,81.3404,0.690222,0.0665,0.2029,0.2814,0.3826,0.4567,0.5353,0.6527,0.7548,0.8608
10B,Indonesian,layer_26,last,488.9992,76.266,0.697266,0.0668,0.2109,0.2907,0.3951,0.4722,0.5519,0.6685,0.7672,0.8682
10B,Indonesian,layer_27,last,437.9686,66.232,0.702796,0.0758,0.2266,0.3079,0.4144,0.4936,0.5726,0.6864,0.7803,0.8758
10B,Indonesian,layer_28,last,359.3075,50.7485,0.709948,0.0968,0.261,0.3468,0.4494,0.5273,0.6036,0.7124,0.7994,0.8868
10B,Indonesian,layer_29,last,319.3583,44.6659,0.71104,0.1022,0.2854,0.3725,0.4733,0.5476,0.6207,0.7251,0.8082,0.8918
10B,Indonesian,layer_0,mean,119.8411,29.4187,1.222501,0.1476,0.3201,0.4148,0.5537,0.6773,0.8024,0.9278,0.9757,0.9929
10B,Indonesian,layer_1,mean,103.7262,19.7716,1.12763,0.1977,0.3684,0.46,0.5864,0.6953,0.8064,0.9195,0.9671,0.989
10B,Indonesian,layer_2,mean,78.7312,13.629,1.053806,0.2289,0.4508,0.5328,0.6395,0.7284,0.8185,0.915,0.9609,0.9855
10B,Indonesian,layer_3,mean,42.7862,7.1609,1.00582,0.3339,0.5717,0.6394,0.7212,0.7873,0.854,0.9271,0.9641,0.9858
10B,Indonesian,layer_4,mean,28.1843,4.7496,0.971471,0.4379,0.6373,0.6969,0.7671,0.8214,0.8751,0.9348,0.9663,0.9859
10B,Indonesian,layer_5,mean,25.178,4.2132,0.944158,0.472,0.6525,0.7116,0.7796,0.83,0.8794,0.9349,0.9651,0.9848
10B,Indonesian,layer_6,mean,24.2473,3.9383,0.922483,0.4918,0.6576,0.7149,0.7804,0.8289,0.8769,0.9317,0.9623,0.9832
10B,Indonesian,layer_7,mean,25.0782,3.9986,0.904561,0.4891,0.6516,0.7115,0.7799,0.8286,0.8762,0.9298,0.9604,0.9819
10B,Indonesian,layer_8,mean,24.7065,3.8278,0.887665,0.5018,0.6527,0.7116,0.7792,0.8265,0.8729,0.9262,0.9576,0.9802
10B,Indonesian,layer_9,mean,22.0897,3.4225,0.871364,0.5337,0.6677,0.7219,0.7856,0.8301,0.874,0.9254,0.9564,0.9793
10B,Indonesian,layer_10,mean,20.6991,3.2461,0.858868,0.5494,0.6749,0.7284,0.792,0.8354,0.8774,0.9263,0.9562,0.9789
10B,Indonesian,layer_11,mean,17.8845,2.9132,0.846373,0.5816,0.6943,0.7434,0.8026,0.8428,0.8817,0.9278,0.9566,0.9788
10B,Indonesian,layer_12,mean,15.9924,2.7313,0.84281,0.6016,0.7051,0.7541,0.8139,0.853,0.8897,0.9325,0.9592,0.9799
10B,Indonesian,layer_13,mean,17.0149,2.8446,0.837515,0.5892,0.6963,0.7494,0.8115,0.8513,0.888,0.931,0.958,0.9792
10B,Indonesian,layer_14,mean,17.6408,2.835,0.825311,0.5905,0.6938,0.7442,0.8045,0.8435,0.8805,0.9252,0.954,0.977
10B,Indonesian,layer_15,mean,19.1401,3.0132,0.822198,0.5721,0.6829,0.7373,0.8013,0.8418,0.8791,0.9242,0.9531,0.9764
10B,Indonesian,layer_16,mean,22.2906,3.3207,0.821019,0.5441,0.6616,0.7198,0.789,0.8327,0.8726,0.9201,0.9506,0.975
10B,Indonesian,layer_17,mean,26.6719,3.781,0.820578,0.5084,0.6367,0.7001,0.7754,0.823,0.8653,0.9155,0.9477,0.9735
10B,Indonesian,layer_18,mean,31.3123,4.267,0.818065,0.4771,0.6139,0.6808,0.7621,0.8135,0.8584,0.911,0.9446,0.9718
10B,Indonesian,layer_19,mean,35.8698,4.5715,0.810271,0.4603,0.5971,0.664,0.7452,0.7978,0.8448,0.9007,0.9376,0.9681
10B,Indonesian,layer_20,mean,44.0799,5.4509,0.809732,0.4191,0.5658,0.6387,0.7273,0.785,0.8349,0.8938,0.9329,0.9657
10B,Indonesian,layer_21,mean,59.5835,6.8892,0.817836,0.3698,0.5212,0.5986,0.6929,0.7555,0.8101,0.8767,0.9226,0.9612
10B,Indonesian,layer_22,mean,71.5533,8.5612,0.824223,0.327,0.4905,0.5747,0.6751,0.7422,0.8011,0.8721,0.9203,0.9603
10B,Indonesian,layer_23,mean,85.7522,10.8234,0.831775,0.2845,0.4618,0.5516,0.6572,0.7272,0.789,0.8645,0.9164,0.9589
10B,Indonesian,layer_24,mean,101.0095,14.4899,0.843299,0.2368,0.4243,0.5212,0.641,0.7199,0.7863,0.8647,0.9174,0.9598
10B,Indonesian,layer_25,mean,108.8878,18.8217,0.853695,0.1942,0.4002,0.5089,0.6392,0.7237,0.7928,0.8705,0.9215,0.962
10B,Indonesian,layer_26,mean,114.8268,25.6708,0.877565,0.1408,0.3713,0.494,0.6389,0.7311,0.8035,0.8817,0.9302,0.9669
10B,Indonesian,layer_27,mean,113.4952,28.1386,0.889966,0.1188,0.3606,0.4922,0.6438,0.7382,0.8112,0.8885,0.9352,0.9697
10B,Indonesian,layer_28,mean,100.1317,24.6157,0.900165,0.1325,0.3822,0.5099,0.6624,0.7547,0.8254,0.8989,0.942,0.973
10B,Indonesian,layer_29,mean,88.0933,20.9521,0.901294,0.1513,0.4135,0.5377,0.6807,0.7683,0.8353,0.9051,0.9457,0.9747
10B,Italian,layer_0,last,156.9121,24.0062,1.284462,0.1796,0.3143,0.366,0.4711,0.5829,0.714,0.8752,0.9546,0.9873
10B,Italian,layer_1,last,211.7381,28.7335,1.083238,0.1616,0.2909,0.3371,0.4322,0.5337,0.6583,0.8233,0.9205,0.9726
10B,Italian,layer_2,last,228.7858,30.1524,0.995589,0.156,0.2895,0.3401,0.4343,0.5319,0.6506,0.8079,0.9041,0.962
10B,Italian,layer_3,last,224.8853,29.7795,0.945039,0.1517,0.3178,0.3673,0.4555,0.5448,0.6534,0.7992,0.892,0.9538
10B,Italian,layer_4,last,211.6833,27.2261,0.912628,0.1516,0.3447,0.3933,0.4763,0.5586,0.6589,0.7945,0.884,0.9481
10B,Italian,layer_5,last,227.4049,28.2797,0.885344,0.1476,0.3384,0.3882,0.4708,0.5505,0.6475,0.7803,0.871,0.9403
10B,Italian,layer_6,last,248.4473,31.2279,0.866307,0.1338,0.3287,0.3801,0.462,0.5397,0.6349,0.7667,0.8591,0.9333
10B,Italian,layer_7,last,292.0724,37.3207,0.845788,0.1182,0.3017,0.356,0.4382,0.515,0.6103,0.7468,0.844,0.9245
10B,Italian,layer_8,last,327.1457,42.0242,0.826468,0.1065,0.2858,0.3417,0.4234,0.4992,0.5925,0.7293,0.8298,0.9161
10B,Italian,layer_9,last,360.4729,45.6438,0.808216,0.0984,0.2724,0.3288,0.4088,0.4828,0.5749,0.7137,0.8172,0.9082
10B,Italian,layer_10,last,385.5225,48.4794,0.792481,0.0955,0.2617,0.3179,0.3976,0.4716,0.5648,0.7048,0.8087,0.9021
10B,Italian,layer_11,last,420.4429,51.4107,0.773154,0.0924,0.2517,0.3081,0.387,0.4585,0.5475,0.6866,0.7939,0.8928
10B,Italian,layer_12,last,440.8608,53.1467,0.76238,0.0925,0.244,0.3004,0.3781,0.4495,0.5392,0.6792,0.7877,0.8883
10B,Italian,layer_13,last,468.5714,56.9523,0.750553,0.0904,0.2357,0.2931,0.3715,0.4412,0.5287,0.6677,0.7782,0.8821
10B,Italian,layer_14,last,501.0131,61.5777,0.735409,0.0863,0.2281,0.2876,0.3666,0.4341,0.5166,0.6527,0.7654,0.8737
10B,Italian,layer_15,last,516.8271,63.6874,0.727722,0.0882,0.2232,0.2836,0.363,0.4303,0.5121,0.647,0.7602,0.87
10B,Italian,layer_16,last,533.1465,64.9536,0.718681,0.0911,0.2196,0.2797,0.3591,0.4261,0.5072,0.6405,0.754,0.8656
10B,Italian,layer_17,last,559.8749,68.2616,0.709437,0.0905,0.2147,0.2722,0.3519,0.4187,0.4991,0.6314,0.7457,0.8599
10B,Italian,layer_18,last,571.4713,71.2251,0.702853,0.0887,0.2117,0.269,0.3504,0.4181,0.4986,0.6289,0.7423,0.857
10B,Italian,layer_19,last,592.9037,74.2885,0.695445,0.088,0.206,0.2628,0.3448,0.4127,0.4931,0.6228,0.7364,0.8528
10B,Italian,layer_20,last,612.589,78.9344,0.686767,0.0845,0.2003,0.2588,0.3415,0.4096,0.4896,0.6181,0.7312,0.8485
10B,Italian,layer_21,last,637.4698,83.5683,0.676001,0.0813,0.1955,0.2548,0.337,0.4052,0.4841,0.6107,0.7233,0.8424
10B,Italian,layer_22,last,648.5722,87.6197,0.671077,0.0776,0.1922,0.2533,0.3357,0.4042,0.4831,0.6084,0.7206,0.84
10B,Italian,layer_23,last,655.5413,90.8376,0.667523,0.0745,0.1896,0.2512,0.3345,0.4042,0.4836,0.608,0.7193,0.8385
10B,Italian,layer_24,last,641.1558,90.7275,0.667121,0.0723,0.1906,0.2534,0.3389,0.4107,0.4912,0.6142,0.7234,0.8404
10B,Italian,layer_25,last,617.5688,90.0933,0.670318,0.0714,0.1906,0.2566,0.3459,0.4206,0.5025,0.6248,0.7314,0.8449
10B,Italian,layer_26,last,561.3916,83.3691,0.678712,0.0741,0.1983,0.2666,0.3615,0.4413,0.5263,0.6465,0.7482,0.8549
10B,Italian,layer_27,last,490.7427,72.0006,0.685687,0.0775,0.2193,0.2883,0.3863,0.4689,0.5537,0.6697,0.7655,0.8651
10B,Italian,layer_28,last,403.2479,55.3768,0.693174,0.0912,0.2539,0.3244,0.4238,0.5044,0.586,0.6959,0.7853,0.8769
10B,Italian,layer_29,last,353.5198,46.8537,0.695104,0.1027,0.2779,0.3505,0.45,0.528,0.6055,0.7105,0.7958,0.883
10B,Italian,layer_0,mean,132.3961,33.4238,1.233836,0.1321,0.2992,0.3872,0.5334,0.6622,0.7901,0.921,0.9729,0.9922
10B,Italian,layer_1,mean,107.8986,20.8927,1.140201,0.1878,0.3581,0.443,0.5789,0.6916,0.8035,0.9178,0.9661,0.9887
10B,Italian,layer_2,mean,51.1141,8.6576,1.061691,0.2821,0.5347,0.5994,0.6935,0.7701,0.8451,0.9259,0.9655,0.9873
10B,Italian,layer_3,mean,15.8881,3.1772,1.012113,0.5468,0.7174,0.7603,0.8164,0.8607,0.9035,0.9507,0.9754,0.9903
10B,Italian,layer_4,mean,9.5498,2.3006,0.978192,0.6533,0.7817,0.8177,0.8613,0.8941,0.9255,0.9603,0.9793,0.9914
10B,Italian,layer_5,mean,8.6735,2.1564,0.950772,0.6768,0.7924,0.8284,0.87,0.9004,0.929,0.9609,0.9788,0.9908
10B,Italian,layer_6,mean,8.1968,2.0401,0.928138,0.6973,0.7959,0.8302,0.8701,0.8995,0.9273,0.9589,0.9771,0.9898
10B,Italian,layer_7,mean,8.9696,2.1302,0.911905,0.6824,0.7852,0.8227,0.8656,0.8965,0.9252,0.957,0.9756,0.9889
10B,Italian,layer_8,mean,9.011,2.0914,0.895841,0.6893,0.7812,0.8189,0.8622,0.8932,0.9219,0.9542,0.9735,0.9877
10B,Italian,layer_9,mean,8.4597,1.994,0.879511,0.7065,0.7872,0.822,0.8633,0.8934,0.9211,0.9529,0.9723,0.9869
10B,Italian,layer_10,mean,8.3254,1.9695,0.867413,0.7111,0.7869,0.8225,0.8643,0.8945,0.9219,0.9528,0.9719,0.9865
10B,Italian,layer_11,mean,7.7433,1.8937,0.854526,0.7255,0.7953,0.829,0.8688,0.8975,0.9234,0.9531,0.9717,0.9862
10B,Italian,layer_12,mean,7.7218,1.905,0.853042,0.7233,0.7942,0.8294,0.8713,0.9006,0.9264,0.9551,0.9728,0.9867
10B,Italian,layer_13,mean,8.6402,2.0254,0.848949,0.701,0.7824,0.8207,0.8661,0.8972,0.9239,0.9534,0.9717,0.986
10B,Italian,layer_14,mean,8.9567,2.0273,0.835823,0.7008,0.7788,0.8158,0.8596,0.8906,0.9179,0.9489,0.9686,0.9843
10B,Italian,layer_15,mean,10.0372,2.1623,0.833492,0.678,0.7666,0.8066,0.8537,0.8866,0.915,0.9471,0.9674,0.9837
10B,Italian,layer_16,mean,11.7648,2.3447,0.832875,0.6506,0.7461,0.7897,0.8415,0.8778,0.9089,0.9435,0.9652,0.9825
10B,Italian,layer_17,mean,14.3456,2.641,0.832604,0.6118,0.7215,0.7706,0.8279,0.8687,0.9025,0.9396,0.9627,0.9812
10B,Italian,layer_18,mean,16.5236,2.8583,0.82887,0.5875,0.7025,0.754,0.8164,0.8601,0.8963,0.9356,0.9601,0.9798
10B,Italian,layer_19,mean,18.4781,2.9822,0.819956,0.5751,0.6872,0.7394,0.8032,0.8485,0.8867,0.9286,0.9554,0.9772
10B,Italian,layer_20,mean,23.2946,3.5126,0.819046,0.5281,0.6543,0.7127,0.7872,0.8373,0.8795,0.9241,0.9523,0.9755
10B,Italian,layer_21,mean,30.229,4.1215,0.819921,0.4861,0.6162,0.6793,0.7612,0.8166,0.863,0.9128,0.9449,0.9719
10B,Italian,layer_22,mean,38.4251,5.0166,0.825991,0.438,0.5786,0.6484,0.7392,0.8004,0.8521,0.9068,0.9416,0.9704
10B,Italian,layer_23,mean,48.2221,6.2414,0.832315,0.3891,0.5416,0.6201,0.7196,0.7863,0.8415,0.9005,0.938,0.9689
10B,Italian,layer_24,mean,61.2841,8.3517,0.84381,0.3305,0.4968,0.583,0.6971,0.7732,0.8353,0.8986,0.9375,0.9689
10B,Italian,layer_25,mean,70.4486,11.7234,0.856398,0.264,0.469,0.5662,0.6931,0.7756,0.8404,0.9039,0.9413,0.971
10B,Italian,layer_26,mean,81.6804,17.1619,0.880511,0.1945,0.4277,0.5379,0.6818,0.7748,0.8444,0.9095,0.9463,0.974
10B,Italian,layer_27,mean,87.0116,20.7779,0.893417,0.1557,0.4098,0.5248,0.6768,0.7741,0.8458,0.912,0.9487,0.9755
10B,Italian,layer_28,mean,90.3861,22.797,0.903338,0.1449,0.4008,0.5138,0.6718,0.7721,0.8461,0.9135,0.9502,0.9765
10B,Italian,layer_29,mean,86.7012,21.6857,0.905034,0.1527,0.414,0.5236,0.678,0.7764,0.8491,0.9154,0.9515,0.9771
10B,Swahili,layer_0,last,142.6847,31.0721,1.445083,0.1552,0.2767,0.3604,0.503,0.6376,0.7705,0.9114,0.972,0.9939
10B,Swahili,layer_1,last,181.4393,35.5868,1.252123,0.1447,0.2619,0.3369,0.4675,0.5941,0.7252,0.8737,0.9489,0.9853
10B,Swahili,layer_2,last,190.981,37.8835,1.176966,0.1369,0.2611,0.339,0.47,0.5931,0.7198,0.8641,0.9397,0.9801
10B,Swahili,layer_3,last,165.4299,30.1322,1.133119,0.1406,0.3189,0.3892,0.5076,0.6176,0.7316,0.8634,0.9352,0.977
10B,Swahili,layer_4,last,140.0371,21.5703,1.105578,0.1787,0.3622,0.4291,0.5384,0.6391,0.7431,0.8645,0.9329,0.9751
10B,Swahili,layer_5,last,139.5324,20.8375,1.082458,0.1853,0.3693,0.4375,0.5435,0.6412,0.7416,0.8599,0.9283,0.9725
10B,Swahili,layer_6,last,147.8809,22.2556,1.065175,0.1787,0.3631,0.4325,0.5384,0.6349,0.7346,0.8532,0.9229,0.9697
10B,Swahili,layer_7,last,168.6766,25.5819,1.046999,0.1667,0.3412,0.41,0.5167,0.6151,0.7181,0.842,0.9152,0.9659
10B,Swahili,layer_8,last,180.5992,27.4518,1.027341,0.1609,0.3301,0.4023,0.5092,0.6065,0.709,0.8339,0.9089,0.9625
10B,Swahili,layer_9,last,194.8648,29.6072,1.008462,0.1546,0.3186,0.3903,0.4973,0.5949,0.6989,0.8256,0.9024,0.9588
10B,Swahili,layer_10,last,205.6648,31.643,0.989387,0.148,0.31,0.3827,0.49,0.588,0.6927,0.8199,0.8975,0.9557
10B,Swahili,layer_11,last,213.3158,31.1308,0.967357,0.151,0.3086,0.3809,0.4855,0.5813,0.6837,0.8106,0.8903,0.9515
10B,Swahili,layer_12,last,221.746,31.7915,0.951192,0.1498,0.305,0.376,0.4793,0.5742,0.6765,0.805,0.886,0.9487
10B,Swahili,layer_13,last,232.5548,33.078,0.933961,0.1455,0.3029,0.3726,0.4744,0.5673,0.6677,0.7963,0.8793,0.9449
10B,Swahili,layer_14,last,244.4471,35.8011,0.914158,0.1352,0.2999,0.3713,0.4732,0.5626,0.6599,0.7875,0.8724,0.9408
10B,Swahili,layer_15,last,251.5227,37.8502,0.902895,0.1277,0.2987,0.3688,0.4711,0.5597,0.6566,0.7839,0.8692,0.9386
10B,Swahili,layer_16,last,266.2948,40.9338,0.885491,0.1187,0.2919,0.3623,0.4648,0.5525,0.6484,0.7757,0.8625,0.9344
10B,Swahili,layer_17,last,282.9333,44.4816,0.869946,0.1086,0.2848,0.3562,0.4581,0.5445,0.6389,0.7661,0.8552,0.93
10B,Swahili,layer_18,last,287.8259,46.081,0.857844,0.1023,0.2836,0.3566,0.4592,0.5443,0.637,0.7628,0.8518,0.9276
10B,Swahili,layer_19,last,294.5032,47.7459,0.845366,0.0961,0.2806,0.3549,0.4592,0.5429,0.6341,0.7586,0.8479,0.9248
10B,Swahili,layer_20,last,298.9726,48.4156,0.832362,0.0923,0.2801,0.3551,0.4603,0.5422,0.6319,0.7548,0.8439,0.9217
10B,Swahili,layer_21,last,311.4653,50.0325,0.818991,0.0894,0.2754,0.3517,0.4551,0.536,0.6244,0.7471,0.8376,0.9176
10B,Swahili,layer_22,last,308.5705,49.3671,0.810912,0.091,0.276,0.3561,0.4593,0.5394,0.6264,0.7472,0.8367,0.9164
10B,Swahili,layer_23,last,307.3738,48.533,0.805191,0.0946,0.2767,0.359,0.4608,0.5402,0.6264,0.7466,0.8359,0.9155
10B,Swahili,layer_24,last,304.5362,47.1155,0.800472,0.1004,0.2777,0.361,0.4633,0.542,0.6278,0.747,0.8357,0.915
10B,Swahili,layer_25,last,301.958,46.0949,0.797273,0.1043,0.2784,0.3626,0.4648,0.5437,0.6291,0.748,0.836,0.9148
10B,Swahili,layer_26,last,285.9698,43.1214,0.798377,0.1096,0.2843,0.3714,0.474,0.5536,0.6383,0.7552,0.8409,0.9174
10B,Swahili,layer_27,last,248.7311,36.058,0.80119,0.1231,0.3087,0.393,0.4977,0.5767,0.6591,0.7707,0.8513,0.9228
10B,Swahili,layer_28,last,189.8299,25.7178,0.808397,0.1577,0.3562,0.4403,0.5404,0.6169,0.6948,0.7972,0.869,0.9321
10B,Swahili,layer_29,last,163.9169,22.5688,0.810447,0.1691,0.385,0.4693,0.567,0.6393,0.7134,0.8102,0.8775,0.9365
10B,Swahili,layer_0,mean,62.0495,13.6916,1.24944,0.222,0.4778,0.5664,0.6784,0.7709,0.8599,0.9479,0.9822,0.9949
10B,Swahili,layer_1,mean,58.7458,11.3422,1.164139,0.2588,0.5009,0.5804,0.684,0.7693,0.8531,0.9386,0.9752,0.9921
10B,Swahili,layer_2,mean,39.8746,8.1136,1.095251,0.2871,0.5908,0.6599,0.7422,0.8076,0.8719,0.9404,0.9732,0.9905
10B,Swahili,layer_3,mean,17.8374,3.9242,1.050852,0.4765,0.717,0.7659,0.8228,0.8666,0.9094,0.9553,0.9786,0.9919
10B,Swahili,layer_4,mean,11.0966,2.6994,1.016894,0.5966,0.7755,0.8145,0.8594,0.8936,0.9268,0.9625,0.9812,0.9925
10B,Swahili,layer_5,mean,10.0832,2.5019,0.991841,0.6234,0.7847,0.8239,0.8671,0.8996,0.9302,0.9633,0.9809,0.9921
10B,Swahili,layer_6,mean,9.6372,2.3887,0.970333,0.64,0.7891,0.8275,0.8688,0.8999,0.9295,0.962,0.9798,0.9914
10B,Swahili,layer_7,mean,9.8109,2.3772,0.952035,0.6424,0.7845,0.825,0.8665,0.8981,0.9279,0.9605,0.9785,0.9906
10B,Swahili,layer_8,mean,9.3257,2.273,0.934758,0.6583,0.7897,0.8288,0.8683,0.8985,0.9272,0.9593,0.9774,0.9899
10B,Swahili,layer_9,mean,8.2917,2.1027,0.919848,0.686,0.8013,0.8383,0.8749,0.903,0.9297,0.9601,0.9775,0.9898
10B,Swahili,layer_10,mean,7.5687,1.9939,0.907525,0.7054,0.8108,0.8461,0.881,0.9075,0.9326,0.9612,0.9779,0.9898
10B,Swahili,layer_11,mean,6.5867,1.854,0.89631,0.7323,0.8255,0.858,0.8898,0.9139,0.9366,0.9631,0.9787,0.9901
10B,Swahili,layer_12,mean,5.7259,1.7418,0.891445,0.7561,0.8405,0.8703,0.8997,0.9219,0.9426,0.9665,0.9806,0.9909
10B,Swahili,layer_13,mean,5.7892,1.7496,0.883013,0.7544,0.8394,0.8699,0.8997,0.9218,0.9422,0.9659,0.9801,0.9905
10B,Swahili,layer_14,mean,6.1191,1.7827,0.872187,0.7472,0.8334,0.8644,0.8953,0.9176,0.9385,0.9632,0.9782,0.9895
10B,Swahili,layer_15,mean,6.3877,1.822,0.867746,0.739,0.8291,0.8614,0.8936,0.9163,0.9376,0.9625,0.9777,0.9892
10B,Swahili,layer_16,mean,7.4424,1.9582,0.865764,0.7122,0.8123,0.8477,0.8837,0.9087,0.9318,0.959,0.9755,0.9881
10B,Swahili,layer_17,mean,8.6909,2.1028,0.864326,0.6867,0.7949,0.8327,0.8717,0.8989,0.9243,0.9543,0.9727,0.9867
10B,Swahili,layer_18,mean,10.9064,2.3648,0.866979,0.6466,0.7662,0.8101,0.8557,0.8872,0.9156,0.949,0.9695,0.9852
10B,Swahili,layer_19,mean,12.6426,2.5248,0.864679,0.6252,0.7487,0.7944,0.8416,0.8745,0.9051,0.9422,0.9654,0.9833
10B,Swahili,layer_20,mean,15.5113,2.832,0.86536,0.5892,0.7224,0.7726,0.8249,0.8616,0.8956,0.9362,0.9617,0.9815
10B,Swahili,layer_21,mean,21.9304,3.4407,0.881488,0.5325,0.6769,0.7311,0.7902,0.8336,0.8741,0.9236,0.9551,0.9789
10B,Swahili,layer_22,mean,26.6556,3.9952,0.886374,0.4917,0.6502,0.7107,0.7753,0.8214,0.8653,0.9187,0.9524,0.9778
10B,Swahili,layer_23,mean,33.7664,4.8751,0.896398,0.4411,0.6169,0.6833,0.7551,0.8055,0.8539,0.9122,0.9493,0.9767
10B,Swahili,layer_24,mean,42.1523,6.0433,0.903406,0.3912,0.5791,0.6551,0.7369,0.7924,0.845,0.9075,0.9469,0.9758
10B,Swahili,layer_25,mean,49.6053,7.1538,0.908553,0.3551,0.5508,0.6329,0.7212,0.7808,0.8371,0.9035,0.945,0.9751
10B,Swahili,layer_26,mean,58.6477,9.3353,0.925138,0.3002,0.5169,0.61,0.7094,0.7753,0.8357,0.9048,0.9468,0.9763
10B,Swahili,layer_27,mean,57.6202,9.8861,0.935147,0.2874,0.5149,0.6132,0.7179,0.7847,0.8444,0.9115,0.9511,0.9784
10B,Swahili,layer_28,mean,52.3785,9.7039,0.945786,0.2869,0.525,0.6267,0.7351,0.8019,0.8591,0.9215,0.9571,0.9812
10B,Swahili,layer_29,mean,47.5908,9.2853,0.948536,0.2916,0.5407,0.6426,0.7503,0.815,0.8695,0.9279,0.9607,0.9827
10B,Spanish,layer_0,last,159.1355,24.4214,1.281688,0.1795,0.3062,0.3612,0.4637,0.5776,0.7147,0.8791,0.9548,0.9867
10B,Spanish,layer_1,last,211.1296,26.5966,1.054192,0.173,0.2881,0.3341,0.4237,0.5255,0.655,0.825,0.9198,0.9706
10B,Spanish,layer_2,last,215.7763,28.4047,0.968968,0.1608,0.3108,0.3589,0.4457,0.5395,0.6582,0.8147,0.9056,0.9605
10B,Spanish,layer_3,last,138.1369,15.2338,0.920362,0.2195,0.4164,0.4567,0.5272,0.6031,0.6991,0.8273,0.9052,0.9576
10B,Spanish,layer_4,last,98.3603,9.3484,0.888915,0.3063,0.4787,0.5139,0.5752,0.6401,0.7221,0.8331,0.9039,0.9554
10B,Spanish,layer_5,last,101.4219,8.9074,0.862873,0.3183,0.4775,0.5123,0.5718,0.6342,0.7131,0.8209,0.893,0.949
10B,Spanish,layer_6,last,115.7863,9.5878,0.843694,0.3071,0.4613,0.4959,0.5555,0.6172,0.695,0.8039,0.8799,0.9418
10B,Spanish,layer_7,last,141.9068,10.8856,0.822648,0.2884,0.4327,0.467,0.5262,0.5884,0.667,0.7814,0.8637,0.9327
10B,Spanish,layer_8,last,163.2418,11.9097,0.804131,0.2751,0.4144,0.4484,0.5074,0.5689,0.6465,0.7628,0.8496,0.9246
10B,Spanish,layer_9,last,183.0883,12.6292,0.785033,0.267,0.4009,0.4334,0.49,0.5494,0.6262,0.7456,0.8364,0.9166
10B,Spanish,layer_10,last,201.2501,13.7626,0.768493,0.2529,0.3882,0.4203,0.4763,0.5362,0.6138,0.7355,0.8275,0.9105
10B,Spanish,layer_11,last,213.6409,13.5696,0.74807,0.2568,0.3825,0.4144,0.4685,0.5254,0.5991,0.7194,0.8145,0.9022
10B,Spanish,layer_12,last,227.8967,14.1535,0.735969,0.2503,0.3732,0.4037,0.4571,0.5141,0.5892,0.7109,0.8075,0.8974
