checkpoint,dataset,layer,aggregation,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var
478B,Finnish,layer_10,last,193.1828,9.8751,0.737816,0.3117,0.4083,0.439,0.4879,0.5342,0.5916,0.6887,0.7805,0.8811
478B,Finnish,layer_11,last,181.3907,9.1157,0.722973,0.3253,0.4193,0.4494,0.4972,0.5414,0.5965,0.6899,0.7794,0.879
478B,Finnish,layer_12,last,202.7851,9.87,0.708538,0.3126,0.4037,0.4349,0.4826,0.5267,0.582,0.6777,0.7696,0.8723
478B,Finnish,layer_13,last,225.6562,10.6132,0.693438,0.3018,0.3864,0.4201,0.4687,0.5139,0.5697,0.6663,0.7599,0.8653
478B,Finnish,layer_14,last,243.0247,11.5863,0.686281,0.2882,0.3759,0.4121,0.463,0.5089,0.5647,0.6615,0.7555,0.862
478B,Finnish,layer_15,last,279.2615,13.6303,0.678963,0.2643,0.3559,0.3936,0.4461,0.4934,0.5515,0.6513,0.7475,0.8564
478B,Finnish,layer_16,last,268.4452,13.3665,0.677498,0.267,0.3594,0.3992,0.453,0.5017,0.5609,0.6605,0.7546,0.86
478B,Finnish,layer_17,last,180.7948,9.6831,0.676802,0.3147,0.4204,0.4617,0.5146,0.559,0.6133,0.702,0.7845,0.8764
478B,Finnish,layer_18,last,62.991,4.6134,0.677878,0.46,0.5712,0.6032,0.6443,0.6786,0.7195,0.7847,0.8444,0.9105
478B,Finnish,layer_19,last,54.3211,4.3066,0.672,0.476,0.5916,0.624,0.6641,0.6974,0.7364,0.7978,0.8535,0.9152
478B,Finnish,layer_20,last,57.6472,4.5661,0.656109,0.4602,0.5874,0.6209,0.6609,0.6946,0.7334,0.7943,0.8497,0.9118
478B,Finnish,layer_21,last,66.9572,5.0805,0.641078,0.4347,0.57,0.6053,0.6473,0.6831,0.723,0.785,0.8417,0.9057
478B,Finnish,layer_22,last,76.6689,5.5843,0.635596,0.4135,0.5511,0.5892,0.6335,0.6714,0.7127,0.7765,0.8349,0.9011
478B,Finnish,layer_23,last,86.2345,6.111,0.634235,0.3943,0.5346,0.5751,0.6212,0.661,0.704,0.7702,0.8302,0.898
478B,Finnish,layer_24,last,93.4584,6.5424,0.634073,0.3804,0.522,0.5648,0.6134,0.6549,0.6994,0.7673,0.8282,0.8967
478B,Finnish,layer_25,last,106.9194,7.1632,0.636911,0.3635,0.5004,0.5437,0.5959,0.6404,0.6874,0.7593,0.8228,0.8937
478B,Finnish,layer_26,last,130.178,8.6581,0.643659,0.3283,0.4715,0.5159,0.5727,0.6212,0.6732,0.7506,0.8176,0.891
478B,Finnish,layer_27,last,125.1789,8.8197,0.655221,0.3246,0.473,0.519,0.5811,0.632,0.6861,0.7631,0.8278,0.8976
478B,Finnish,layer_28,last,136.0692,11.3776,0.661873,0.2734,0.4589,0.5148,0.5853,0.6394,0.6949,0.771,0.8337,0.9011
478B,Finnish,layer_29,last,64.4081,8.7123,0.674321,0.286,0.584,0.6373,0.7028,0.7461,0.7879,0.8424,0.886,0.9322
478B,Finnish,layer_0,mean,228.0708,24.7535,1.08507,0.1805,0.3277,0.3886,0.475,0.5485,0.6322,0.7595,0.8602,0.9461
478B,Finnish,layer_1,mean,139.39,14.2774,0.856638,0.2432,0.4219,0.4856,0.5686,0.634,0.7048,0.8037,0.878,0.9426
478B,Finnish,layer_2,mean,2.2332,1.218,0.774731,0.9058,0.9395,0.9472,0.9558,0.9624,0.9693,0.9788,0.9861,0.9927
478B,Finnish,layer_3,mean,1.9386,1.1676,0.744258,0.9253,0.9509,0.9574,0.9646,0.9699,0.9754,0.9827,0.9884,0.9937
478B,Finnish,layer_4,mean,1.8472,1.1513,0.733497,0.9319,0.9541,0.9608,0.9677,0.9727,0.9777,0.9843,0.9893,0.9941
478B,Finnish,layer_5,mean,1.9629,1.1704,0.740538,0.9243,0.9466,0.9557,0.9646,0.9707,0.9765,0.9837,0.989,0.994
478B,Finnish,layer_6,mean,2.0199,1.1787,0.738797,0.921,0.944,0.9534,0.9626,0.9689,0.975,0.9827,0.9883,0.9936
478B,Finnish,layer_7,mean,2.3441,1.2297,0.762055,0.9017,0.9276,0.94,0.9535,0.9622,0.9705,0.9802,0.9869,0.9929
478B,Finnish,layer_8,mean,2.6774,1.28,0.76766,0.8837,0.9143,0.929,0.9453,0.9559,0.9656,0.9771,0.985,0.9919
478B,Finnish,layer_9,mean,2.6223,1.2684,0.75987,0.8877,0.9171,0.9304,0.9454,0.9554,0.9649,0.9764,0.9845,0.9916
478B,Finnish,layer_10,mean,2.7798,1.2922,0.764751,0.8795,0.9104,0.9251,0.9418,0.9532,0.9635,0.9758,0.9841,0.9914
478B,Finnish,layer_11,mean,2.844,1.3003,0.759038,0.8767,0.9083,0.9234,0.9403,0.9518,0.9621,0.9746,0.9832,0.9909
478B,Finnish,layer_12,mean,3.0673,1.3314,0.767718,0.8664,0.8996,0.9165,0.9353,0.948,0.9595,0.9731,0.9824,0.9905
478B,Finnish,layer_13,mean,4.0536,1.4627,0.78153,0.8264,0.8681,0.891,0.9167,0.9343,0.9496,0.9673,0.9788,0.9887
478B,Finnish,layer_14,mean,3.8999,1.4381,0.766928,0.8335,0.8739,0.8952,0.9186,0.9348,0.949,0.9662,0.9778,0.988
478B,Finnish,layer_15,mean,4.1738,1.4739,0.772213,0.8233,0.8659,0.8889,0.9145,0.9318,0.9469,0.965,0.9771,0.9877
478B,Finnish,layer_16,mean,4.999,1.5729,0.777886,0.7968,0.8469,0.8728,0.9016,0.9216,0.939,0.9599,0.974,0.9862
478B,Finnish,layer_17,mean,6.0667,1.6947,0.78849,0.7674,0.8252,0.8542,0.8874,0.9103,0.9306,0.955,0.9712,0.9849
478B,Finnish,layer_18,mean,7.6043,1.8673,0.794536,0.7306,0.7985,0.8337,0.8716,0.8984,0.9219,0.9498,0.9681,0.9834
478B,Finnish,layer_19,mean,9.8327,2.0828,0.774045,0.6913,0.7703,0.8101,0.8528,0.8823,0.9083,0.9393,0.9604,0.9788
478B,Finnish,layer_20,mean,15.1573,2.4808,0.741925,0.6327,0.7194,0.7639,0.8126,0.8475,0.8784,0.9159,0.943,0.9686
478B,Finnish,layer_21,mean,21.0644,2.9445,0.72386,0.5796,0.6805,0.7306,0.7856,0.8246,0.8593,0.9009,0.9317,0.9616
478B,Finnish,layer_22,mean,28.2203,3.5282,0.722565,0.5279,0.6428,0.6993,0.7598,0.8037,0.8433,0.8904,0.9246,0.9575
478B,Finnish,layer_23,mean,35.4221,4.177,0.724297,0.4832,0.6122,0.674,0.7407,0.7891,0.8329,0.884,0.9204,0.9551
478B,Finnish,layer_24,mean,45.2759,5.191,0.736304,0.4305,0.5743,0.643,0.7186,0.7738,0.8238,0.881,0.9195,0.955
478B,Finnish,layer_25,mean,64.6549,7.3623,0.749455,0.3561,0.514,0.5943,0.6834,0.7487,0.8075,0.8721,0.9146,0.9528
478B,Finnish,layer_26,mean,86.382,11.0234,0.765253,0.2803,0.4642,0.5535,0.6553,0.7297,0.7956,0.8674,0.9131,0.9527
478B,Finnish,layer_27,mean,97.0825,14.6497,0.774859,0.2292,0.4416,0.5391,0.65,0.7286,0.7968,0.869,0.9144,0.9536
478B,Finnish,layer_28,mean,118.1468,22.4866,0.766537,0.1461,0.4052,0.5196,0.6385,0.7195,0.7874,0.8595,0.9066,0.9489
478B,Finnish,layer_29,mean,59.161,9.4556,0.776039,0.2984,0.5221,0.6196,0.7243,0.7901,0.8429,0.8978,0.9327,0.9632
510B,English,layer_0,last,363.9626,42.4628,1.362561,0.1391,0.2323,0.2835,0.3604,0.4392,0.5424,0.7073,0.8384,0.9453
510B,English,layer_1,last,366.4925,25.7202,0.923879,0.1893,0.2716,0.3166,0.3821,0.4447,0.5279,0.6661,0.7868,0.9022
510B,English,layer_2,last,243.0026,12.3415,0.824786,0.2805,0.3534,0.3936,0.4478,0.4982,0.5647,0.6781,0.7825,0.8906
510B,English,layer_3,last,234.8329,11.575,0.773025,0.2893,0.3729,0.4104,0.4619,0.5071,0.5661,0.6693,0.7689,0.8785
510B,English,layer_4,last,179.3417,9.0944,0.749827,0.327,0.417,0.4539,0.5058,0.5472,0.5996,0.6912,0.7809,0.8821
510B,English,layer_5,last,171.9532,8.7993,0.730026,0.3321,0.4255,0.4636,0.5138,0.5543,0.6051,0.6937,0.7808,0.8802
510B,English,layer_6,last,194.2964,10.1704,0.721672,0.3068,0.4116,0.4503,0.5018,0.5433,0.595,0.6852,0.774,0.8756
510B,English,layer_7,last,235.0096,12.3061,0.705209,0.2768,0.3864,0.4245,0.4777,0.5209,0.5749,0.6681,0.7602,0.8663
510B,English,layer_8,last,237.7162,12.5044,0.697119,0.2742,0.3862,0.4239,0.4776,0.521,0.574,0.6669,0.7587,0.8646
510B,English,layer_9,last,280.4843,15.2325,0.685977,0.2457,0.3633,0.4028,0.4585,0.503,0.5566,0.6514,0.7464,0.8567
510B,English,layer_10,last,272.119,14.2638,0.681827,0.2556,0.3669,0.4059,0.4599,0.5046,0.5581,0.6532,0.7476,0.8569
510B,English,layer_11,last,275.3841,14.0017,0.666753,0.2587,0.367,0.4063,0.4596,0.5031,0.555,0.6474,0.7413,0.8516
510B,English,layer_12,last,293.6293,14.5169,0.655798,0.2545,0.3575,0.3973,0.449,0.4924,0.5444,0.6387,0.734,0.8462
510B,English,layer_13,last,326.1338,15.8587,0.645377,0.2439,0.3406,0.3802,0.4333,0.4789,0.5322,0.6278,0.725,0.8396
510B,English,layer_14,last,338.3901,16.9864,0.639377,0.2344,0.3354,0.3773,0.4321,0.4778,0.5307,0.6253,0.7221,0.8371
510B,English,layer_15,last,366.416,19.2891,0.635262,0.2176,0.3243,0.3665,0.4221,0.469,0.5235,0.6198,0.7178,0.8339
510B,English,layer_16,last,351.1493,18.8702,0.634836,0.22,0.3281,0.3728,0.4302,0.4781,0.5333,0.6295,0.7255,0.838
510B,English,layer_17,last,121.7701,6.8922,0.63462,0.3741,0.4847,0.5241,0.5698,0.6075,0.6497,0.7225,0.7943,0.8781
510B,English,layer_18,last,20.3001,2.4531,0.636145,0.6367,0.7082,0.731,0.7586,0.7812,0.8058,0.8466,0.8863,0.9325
510B,English,layer_19,last,14.6381,2.15,0.629399,0.6807,0.745,0.7663,0.791,0.8113,0.8329,0.8679,0.9017,0.9412
510B,English,layer_20,last,14.6321,2.1511,0.616653,0.6804,0.7463,0.7668,0.7916,0.8118,0.8333,0.8676,0.9009,0.94
510B,English,layer_21,last,17.0375,2.2865,0.605593,0.6598,0.7291,0.7511,0.7783,0.8001,0.8231,0.859,0.8938,0.9349
510B,English,layer_22,last,21.0159,2.4935,0.600065,0.6315,0.7042,0.7286,0.7584,0.7825,0.8079,0.8466,0.884,0.9285
510B,English,layer_23,last,25.7835,2.732,0.597249,0.603,0.6797,0.7063,0.7391,0.7652,0.793,0.8349,0.875,0.9226
510B,English,layer_24,last,32.456,3.0645,0.597692,0.5687,0.6518,0.6806,0.7175,0.7462,0.7768,0.8226,0.8658,0.9169
510B,English,layer_25,last,46.1466,3.6492,0.59773,0.5206,0.6061,0.6376,0.6796,0.7127,0.748,0.8005,0.8493,0.9066
510B,English,layer_26,last,67.5591,4.551,0.599781,0.4651,0.5555,0.5899,0.6375,0.6759,0.7165,0.7767,0.8319,0.8959
510B,English,layer_27,last,87.1409,5.4711,0.598699,0.4228,0.5223,0.5595,0.6125,0.6539,0.6977,0.7622,0.8208,0.8888
510B,English,layer_28,last,138.323,8.8399,0.595701,0.3245,0.4669,0.5121,0.5735,0.6185,0.666,0.7366,0.8011,0.8759
510B,English,layer_29,last,127.8437,10.8113,0.6007,0.2681,0.4833,0.5375,0.6034,0.6483,0.6941,0.7603,0.8192,0.887
510B,English,layer_0,mean,175.3811,22.9197,1.030531,0.1555,0.3697,0.4439,0.5369,0.6048,0.6835,0.795,0.8789,0.9505
510B,English,layer_1,mean,114.2816,14.622,0.832333,0.2202,0.449,0.5242,0.6145,0.6766,0.7455,0.8342,0.8951,0.948
510B,English,layer_2,mean,1.5747,1.1066,0.75953,0.9505,0.9676,0.9724,0.9777,0.9812,0.9849,0.9897,0.9931,0.9963
510B,English,layer_3,mean,1.4754,1.0894,0.735403,0.958,0.9729,0.9771,0.9817,0.9847,0.9876,0.9914,0.9942,0.9968
510B,English,layer_4,mean,1.457,1.0861,0.728267,0.9595,0.9735,0.9779,0.9827,0.9856,0.9883,0.9919,0.9944,0.9969
510B,English,layer_5,mean,1.6051,1.1131,0.745187,0.9478,0.9628,0.97,0.978,0.9827,0.9866,0.9909,0.9938,0.9965
510B,English,layer_6,mean,1.6144,1.1138,0.737925,0.9475,0.9627,0.9696,0.9773,0.9818,0.9857,0.9901,0.9933,0.9962
510B,English,layer_7,mean,1.7683,1.14,0.758311,0.9365,0.9534,0.9618,0.9718,0.9776,0.9828,0.9886,0.9924,0.9958
510B,English,layer_8,mean,1.9161,1.1646,0.763431,0.9266,0.9463,0.9555,0.9667,0.9735,0.9797,0.9866,0.9911,0.9951
510B,English,layer_9,mean,1.8831,1.158,0.755088,0.9292,0.9489,0.9571,0.9671,0.9734,0.9793,0.9863,0.9908,0.995
510B,English,layer_10,mean,1.9487,1.1686,0.759538,0.9249,0.9455,0.9541,0.9649,0.9718,0.9782,0.9857,0.9905,0.9948
510B,English,layer_11,mean,1.9665,1.1709,0.751077,0.9241,0.945,0.9536,0.9643,0.9711,0.9774,0.9849,0.9899,0.9944
510B,English,layer_12,mean,2.1073,1.1932,0.761602,0.9154,0.9382,0.9479,0.9597,0.9677,0.9749,0.9835,0.9891,0.994
510B,English,layer_13,mean,2.6116,1.2694,0.775243,0.8874,0.916,0.9293,0.9456,0.957,0.9673,0.9789,0.9863,0.9926
510B,English,layer_14,mean,2.5294,1.2557,0.759886,0.8922,0.9204,0.9324,0.9474,0.9579,0.9674,0.9785,0.9858,0.9922
510B,English,layer_15,mean,2.6954,1.2804,0.765829,0.8836,0.914,0.9271,0.9435,0.9548,0.9651,0.9771,0.9849,0.9918
510B,English,layer_16,mean,3.1426,1.3422,0.772463,0.8629,0.8985,0.9133,0.9327,0.9463,0.9586,0.973,0.9824,0.9905
510B,English,layer_17,mean,3.8232,1.4315,0.783887,0.8354,0.8774,0.8953,0.9191,0.9356,0.9506,0.9682,0.9796,0.9892
510B,English,layer_18,mean,4.7482,1.547,0.793584,0.8035,0.852,0.8745,0.9036,0.924,0.9429,0.964,0.9772,0.988
510B,English,layer_19,mean,6.178,1.7043,0.763356,0.7651,0.825,0.8509,0.8857,0.9091,0.9301,0.9541,0.9698,0.9835
510B,English,layer_20,mean,9.9792,2.0352,0.738768,0.6997,0.7689,0.8014,0.8444,0.8746,0.9022,0.9336,0.9548,0.9748
510B,English,layer_21,mean,15.1544,2.4594,0.720168,0.6356,0.7211,0.7596,0.8098,0.8451,0.8785,0.9168,0.9425,0.9671
510B,English,layer_22,mean,25.1002,3.2612,0.729388,0.5501,0.6569,0.7043,0.7643,0.8086,0.8519,0.9002,0.9318,0.9615
510B,English,layer_23,mean,33.3778,3.8823,0.721904,0.5026,0.6211,0.6721,0.7367,0.7853,0.8336,0.8877,0.9229,0.9561
510B,English,layer_24,mean,45.744,4.9674,0.73532,0.4419,0.5701,0.6312,0.7049,0.7627,0.8198,0.8817,0.9202,0.955
510B,English,layer_25,mean,67.0436,6.953,0.744033,0.3699,0.5042,0.5785,0.6658,0.733,0.7988,0.8695,0.9126,0.9512
510B,English,layer_26,mean,95.7563,9.9349,0.753517,0.3049,0.4439,0.5249,0.6223,0.6977,0.773,0.8548,0.9044,0.9472
510B,English,layer_27,mean,115.5678,12.3887,0.751069,0.269,0.4127,0.499,0.6021,0.6802,0.7578,0.8434,0.8965,0.9429
510B,English,layer_28,mean,165.9073,22.6565,0.736444,0.1795,0.3534,0.4533,0.5672,0.6504,0.7311,0.8214,0.88,0.9328
510B,English,layer_29,mean,148.7211,26.7227,0.745686,0.1463,0.3551,0.4736,0.6014,0.6858,0.7607,0.8426,0.8955,0.9417
510B,Chinese,layer_0,last,365.0525,41.501,1.718074,0.1461,0.2114,0.2523,0.3287,0.413,0.5283,0.7119,0.853,0.9602
510B,Chinese,layer_1,last,282.5573,17.1428,1.12591,0.2373,0.2969,0.3316,0.3913,0.4559,0.5442,0.6932,0.8172,0.927
510B,Chinese,layer_2,last,146.9115,7.6188,0.992593,0.3602,0.4129,0.4428,0.489,0.5384,0.6068,0.7242,0.8261,0.9228
510B,Chinese,layer_3,last,136.8146,7.0361,0.918504,0.3746,0.4347,0.4634,0.5064,0.5514,0.6119,0.7187,0.816,0.9136
510B,Chinese,layer_4,last,113.5502,6.2454,0.890417,0.3974,0.4681,0.4973,0.5404,0.5816,0.6363,0.7329,0.8222,0.9144
510B,Chinese,layer_5,last,100.4209,5.8446,0.867223,0.4102,0.4912,0.5191,0.5617,0.6015,0.6532,0.7431,0.827,0.915
510B,Chinese,layer_6,last,121.4168,7.0319,0.860128,0.3719,0.4693,0.4988,0.5446,0.5863,0.6399,0.7326,0.8193,0.9107
510B,Chinese,layer_7,last,140.0347,8.0632,0.845088,0.3456,0.4535,0.4835,0.5303,0.5728,0.6273,0.7217,0.8106,0.9053
510B,Chinese,layer_8,last,139.1333,8.0564,0.837633,0.3455,0.4557,0.4859,0.5329,0.5751,0.6286,0.7218,0.8101,0.9043
510B,Chinese,layer_9,last,162.4396,9.3897,0.822354,0.3182,0.4356,0.4677,0.5173,0.5607,0.6149,0.7101,0.8009,0.8986
510B,Chinese,layer_10,last,155.8707,8.9523,0.817861,0.3267,0.4407,0.4727,0.5225,0.5656,0.6189,0.7133,0.8029,0.8993
510B,Chinese,layer_11,last,152.9677,8.7186,0.798777,0.3316,0.4445,0.4772,0.5278,0.5704,0.6219,0.7127,0.8006,0.8967
510B,Chinese,layer_12,last,163.933,9.1831,0.782237,0.3229,0.4344,0.4679,0.5205,0.5634,0.6147,0.7064,0.7952,0.8925
510B,Chinese,layer_13,last,169.044,9.2462,0.765981,0.3226,0.4275,0.4628,0.5177,0.5619,0.6131,0.7033,0.7916,0.8892
510B,Chinese,layer_14,last,182.8987,10.2528,0.756687,0.3047,0.4179,0.4558,0.512,0.557,0.6086,0.6989,0.7875,0.8861
510B,Chinese,layer_15,last,206.7081,12.2242,0.748604,0.2755,0.4014,0.4415,0.5006,0.5478,0.6015,0.6934,0.783,0.8827
510B,Chinese,layer_16,last,203.7023,12.2563,0.744898,0.2752,0.4008,0.4429,0.504,0.5533,0.608,0.6996,0.7874,0.8845
510B,Chinese,layer_17,last,92.6976,6.7547,0.741868,0.3727,0.521,0.5616,0.6119,0.6517,0.6952,0.7669,0.8347,0.9096
510B,Chinese,layer_18,last,20.2512,2.6702,0.742032,0.6078,0.7141,0.7389,0.7698,0.7945,0.8212,0.8638,0.9034,0.9469
510B,Chinese,layer_19,last,15.7375,2.3789,0.724597,0.6451,0.7427,0.766,0.7946,0.8171,0.8411,0.8788,0.9134,0.9517
510B,Chinese,layer_20,last,16.2773,2.4228,0.698562,0.6389,0.7408,0.7648,0.7935,0.8157,0.8394,0.8766,0.9109,0.9493
510B,Chinese,layer_21,last,18.9207,2.5974,0.678979,0.6165,0.7236,0.7498,0.7808,0.8048,0.83,0.8687,0.9043,0.9446
510B,Chinese,layer_22,last,22.5722,2.8161,0.669647,0.5916,0.7016,0.731,0.7648,0.7909,0.8181,0.859,0.8967,0.9397
510B,Chinese,layer_23,last,28.1224,3.1459,0.664113,0.559,0.6726,0.7063,0.7446,0.774,0.8042,0.8484,0.8888,0.9345
510B,Chinese,layer_24,last,34.2428,3.5312,0.662832,0.5264,0.6468,0.6846,0.7273,0.7599,0.7928,0.8398,0.8823,0.9305
510B,Chinese,layer_25,last,45.9122,4.1723,0.660525,0.4832,0.6062,0.6488,0.6976,0.7346,0.7716,0.8237,0.8704,0.9232
510B,Chinese,layer_26,last,61.6763,5.0434,0.659446,0.4378,0.5658,0.6128,0.6664,0.7078,0.7489,0.8067,0.8581,0.9159
510B,Chinese,layer_27,last,76.2677,5.9957,0.656373,0.3996,0.5331,0.5874,0.6475,0.6924,0.7364,0.7975,0.8512,0.9114
510B,Chinese,layer_28,last,122.1147,9.5214,0.644502,0.3093,0.4658,0.5331,0.6042,0.6541,0.7019,0.7696,0.8297,0.8974
510B,Chinese,layer_29,last,156.7748,19.3292,0.650682,0.1566,0.4273,0.5163,0.6017,0.6551,0.705,0.7745,0.8338,0.8997
510B,Chinese,layer_0,mean,215.8192,47.795,1.179255,0.08,0.2806,0.3862,0.5018,0.5914,0.6869,0.8167,0.9037,0.9668
510B,Chinese,layer_1,mean,156.3269,29.967,0.898008,0.1164,0.3582,0.4654,0.5739,0.6562,0.7393,0.8413,0.9067,0.9576
510B,Chinese,layer_2,mean,2.2091,1.2107,0.814943,0.9087,0.9342,0.946,0.9569,0.9648,0.9728,0.9826,0.989,0.9944
510B,Chinese,layer_3,mean,1.8321,1.1482,0.784024,0.9332,0.9515,0.9602,0.9684,0.974,0.9795,0.9865,0.9912,0.9954
510B,Chinese,layer_4,mean,1.7442,1.1345,0.771178,0.9388,0.9561,0.9645,0.972,0.977,0.9818,0.9878,0.992,0.9958
510B,Chinese,layer_5,mean,1.9051,1.1664,0.776569,0.9258,0.948,0.9589,0.9692,0.9752,0.9805,0.9871,0.9916,0.9955
510B,Chinese,layer_6,mean,1.9136,1.1674,0.771313,0.9254,0.9479,0.9586,0.9687,0.9748,0.9801,0.9867,0.9912,0.9953
510B,Chinese,layer_7,mean,2.0576,1.1905,0.781943,0.9164,0.9404,0.9517,0.9639,0.9713,0.9777,0.9854,0.9905,0.9949
510B,Chinese,layer_8,mean,2.2357,1.2187,0.783648,0.9057,0.9323,0.9446,0.9588,0.9673,0.9747,0.9834,0.9892,0.9943
510B,Chinese,layer_9,mean,2.1933,1.2093,0.774805,0.9092,0.9341,0.9458,0.9592,0.9672,0.9745,0.983,0.9889,0.9941
510B,Chinese,layer_10,mean,2.2768,1.2229,0.774719,0.9042,0.9303,0.9425,0.9569,0.9656,0.9735,0.9825,0.9886,0.9939
510B,Chinese,layer_11,mean,2.3089,1.2268,0.765702,0.9027,0.929,0.9415,0.9559,0.9647,0.9726,0.9816,0.9879,0.9934
510B,Chinese,layer_12,mean,2.4711,1.2536,0.77432,0.893,0.9225,0.9361,0.952,0.9619,0.9708,0.9807,0.9873,0.9932
510B,Chinese,layer_13,mean,3.0918,1.3492,0.787133,0.8606,0.8998,0.9176,0.9387,0.9521,0.9638,0.9765,0.9848,0.9919
510B,Chinese,layer_14,mean,2.9956,1.3329,0.77453,0.8659,0.9034,0.9207,0.9406,0.953,0.9639,0.9761,0.9843,0.9916
510B,Chinese,layer_15,mean,3.1498,1.3571,0.781925,0.8581,0.8979,0.9164,0.9379,0.9512,0.9627,0.9755,0.984,0.9915
510B,Chinese,layer_16,mean,3.7096,1.4357,0.789725,0.8341,0.8804,0.902,0.9274,0.9433,0.9569,0.9719,0.9818,0.9904
510B,Chinese,layer_17,mean,4.3913,1.527,0.801344,0.8086,0.8614,0.8863,0.9163,0.935,0.9508,0.9683,0.9798,0.9894
510B,Chinese,layer_18,mean,5.2996,1.6545,0.810641,0.7765,0.8407,0.8707,0.9056,0.9274,0.9457,0.9654,0.9782,0.9887
510B,Chinese,layer_19,mean,6.8765,1.8358,0.778309,0.7365,0.8137,0.8481,0.8875,0.9123,0.933,0.9555,0.9707,0.9842
510B,Chinese,layer_20,mean,10.3655,2.174,0.752949,0.6758,0.7686,0.8076,0.854,0.8839,0.9096,0.9382,0.9582,0.9769
510B,Chinese,layer_21,mean,15.2171,2.6585,0.738637,0.6093,0.724,0.7701,0.8253,0.8613,0.8915,0.9253,0.9488,0.9712
510B,Chinese,layer_22,mean,23.2882,3.5094,0.745656,0.5262,0.671,0.7246,0.7909,0.8352,0.8727,0.9139,0.9416,0.9674
510B,Chinese,layer_23,mean,31.0897,4.4427,0.744311,0.4637,0.6299,0.6937,0.7713,0.8219,0.8634,0.908,0.9374,0.9649
510B,Chinese,layer_24,mean,38.3592,5.3937,0.756013,0.4172,0.5957,0.6673,0.7532,0.8102,0.8563,0.9053,0.9367,0.9648
510B,Chinese,layer_25,mean,50.3368,6.9277,0.764703,0.3635,0.5496,0.6299,0.7257,0.7904,0.8429,0.8978,0.9323,0.9627
510B,Chinese,layer_26,mean,66.0412,8.9331,0.771204,0.3151,0.5031,0.5899,0.6945,0.7654,0.8239,0.8864,0.9257,0.9595
510B,Chinese,layer_27,mean,72.1803,10.2949,0.774674,0.2891,0.4847,0.5798,0.6881,0.7617,0.8218,0.8853,0.9252,0.9595
510B,Chinese,layer_28,mean,96.3268,16.3603,0.751256,0.2006,0.4502,0.5521,0.6651,0.7403,0.8018,0.8676,0.9113,0.9506
510B,Chinese,layer_29,mean,42.0067,7.3792,0.759884,0.3384,0.5805,0.681,0.7701,0.8239,0.8663,0.9118,0.9416,0.9676
510B,French,layer_0,last,327.7902,39.6447,1.410322,0.1434,0.2419,0.2945,0.3848,0.4689,0.5691,0.7274,0.8517,0.9512
510B,French,layer_1,last,328.1991,24.4559,0.957687,0.1938,0.2775,0.3263,0.4012,0.4703,0.5553,0.6915,0.8061,0.913
510B,French,layer_2,last,230.913,12.6832,0.856942,0.2762,0.3513,0.3948,0.4569,0.5137,0.5839,0.6981,0.7992,0.9011
510B,French,layer_3,last,245.2995,13.4215,0.803445,0.2668,0.3581,0.4001,0.4583,0.5109,0.5759,0.6823,0.7813,0.8872
510B,French,layer_4,last,191.4609,10.292,0.7785,0.3058,0.4013,0.4401,0.4956,0.5437,0.6025,0.6987,0.7894,0.889
510B,French,layer_5,last,196.839,10.5495,0.756792,0.3008,0.4024,0.4392,0.4925,0.5398,0.5977,0.6931,0.7838,0.8843
510B,French,layer_6,last,214.4327,11.9562,0.748353,0.2798,0.3936,0.4305,0.4852,0.5329,0.5914,0.6877,0.7791,0.881
510B,French,layer_7,last,269.9236,15.4877,0.728533,0.2417,0.3611,0.3992,0.4555,0.5046,0.566,0.6666,0.7625,0.8701
510B,French,layer_8,last,294.9723,17.277,0.717875,0.2267,0.3492,0.3877,0.4446,0.4943,0.5556,0.6576,0.7553,0.865
510B,French,layer_9,last,349.8936,21.781,0.705069,0.1977,0.3243,0.3643,0.4231,0.4738,0.5364,0.6407,0.7418,0.8563
510B,French,layer_10,last,353.7032,21.1833,0.697636,0.2025,0.3224,0.3618,0.4197,0.4707,0.5326,0.6375,0.7389,0.8538
510B,French,layer_11,last,368.7437,21.566,0.680881,0.2009,0.3186,0.3579,0.4156,0.4656,0.5259,0.6283,0.7297,0.8466
510B,French,layer_12,last,393.3054,22.4638,0.669629,0.1979,0.3089,0.348,0.4048,0.4544,0.515,0.6195,0.7223,0.841
510B,French,layer_13,last,441.4395,25.0972,0.657536,0.1885,0.2896,0.3288,0.387,0.4383,0.5,0.6061,0.7111,0.833
510B,French,layer_14,last,430.3444,24.1234,0.652217,0.193,0.2946,0.3343,0.3923,0.4438,0.5045,0.6083,0.7118,0.8326
510B,French,layer_15,last,443.5765,25.7394,0.648364,0.1855,0.2896,0.3293,0.3888,0.4413,0.5032,0.6079,0.7113,0.8316
510B,French,layer_16,last,419.9057,24.6598,0.648053,0.1899,0.2953,0.3365,0.3994,0.4532,0.5156,0.6193,0.7201,0.8364
510B,French,layer_17,last,186.328,10.0496,0.647706,0.307,0.4215,0.4619,0.5157,0.5604,0.6113,0.6954,0.7761,0.8685
510B,French,layer_18,last,34.0523,3.1362,0.64917,0.562,0.6454,0.6719,0.7067,0.7354,0.7673,0.8184,0.8665,0.9214
510B,French,layer_19,last,24.3488,2.688,0.641773,0.6079,0.686,0.711,0.7428,0.7686,0.797,0.8415,0.883,0.9305
