checkpoint,language,task,lm_task_name,accuracy,num_fewshot,random_chance,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var,rankme_layer,rankme_aggregation
136B,English,m_mmlu,m_mmlu_en,0.26225675064112236,5,0.25,340.8834,15.0292,0.628191,0.2526,0.3351,0.3679,0.4188,0.4629,0.5171,0.6155,0.7149,0.8316,layer_15,last
147B,English,m_mmlu,m_mmlu_en,0.26813999094886104,5,0.25,399.713,17.8365,0.62576,0.2313,0.3114,0.3436,0.3947,0.4401,0.4963,0.5982,0.7016,0.8234,layer_15,last
157B,English,m_mmlu,m_mmlu_en,0.2699502187358576,5,0.25,387.1247,17.5875,0.627036,0.2325,0.3161,0.3487,0.401,0.4467,0.5027,0.6039,0.706,0.8261,layer_15,last
168B,English,m_mmlu,m_mmlu_en,0.25727862422688186,5,0.25,349.9119,15.7241,0.628396,0.2463,0.3308,0.3642,0.4164,0.4612,0.5158,0.6144,0.7139,0.8309,layer_15,last
178B,English,m_mmlu,m_mmlu_en,0.2699502187358576,5,0.25,356.2903,16.1613,0.6282,0.2427,0.3286,0.3624,0.4145,0.4596,0.5142,0.6129,0.7129,0.8303,layer_15,last
189B,English,m_mmlu,m_mmlu_en,0.2710061849449389,5,0.25,353.2892,15.6574,0.626875,0.2473,0.3279,0.3626,0.4147,0.4594,0.5142,0.6126,0.7123,0.8298,layer_15,last
199B,English,m_mmlu,m_mmlu_en,0.2712324634183135,5,0.25,353.6033,15.5788,0.623673,0.248,0.3284,0.3629,0.4146,0.4593,0.5137,0.6115,0.711,0.8285,layer_15,last
210B,English,m_mmlu,m_mmlu_en,0.266254337004073,5,0.25,390.7402,17.4003,0.623752,0.2344,0.3131,0.348,0.3998,0.4451,0.5007,0.6011,0.7032,0.824,layer_15,last
220B,English,m_mmlu,m_mmlu_en,0.2675365816865289,5,0.25,334.3434,14.9303,0.624808,0.2532,0.3371,0.373,0.4253,0.4691,0.5223,0.6185,0.7163,0.8318,layer_15,last
231B,English,m_mmlu,m_mmlu_en,0.2716850203650626,5,0.25,332.3861,14.9072,0.624425,0.2533,0.3376,0.3737,0.4262,0.4707,0.5241,0.62,0.7171,0.8321,layer_15,last
241B,English,m_mmlu,m_mmlu_en,0.2640669784281189,5,0.25,363.7276,17.0788,0.623338,0.2351,0.3262,0.3624,0.416,0.4612,0.5156,0.6131,0.7118,0.8289,layer_15,last
252B,English,m_mmlu,m_mmlu_en,0.26436868305928496,5,0.25,344.5252,15.9726,0.628764,0.2438,0.3324,0.37,0.4232,0.4684,0.5221,0.6184,0.7161,0.832,layer_15,last
262B,English,m_mmlu,m_mmlu_en,0.26806456479106955,5,0.25,379.7496,17.7796,0.626195,0.2307,0.3176,0.3556,0.4089,0.4553,0.5099,0.6082,0.7082,0.8271,layer_15,last
273B,English,m_mmlu,m_mmlu_en,0.2621058983255393,5,0.25,385.3768,18.3293,0.626242,0.2268,0.3152,0.3536,0.408,0.4545,0.5095,0.6078,0.7079,0.8268,layer_15,last
283B,English,m_mmlu,m_mmlu_en,0.27017649720923215,5,0.25,387.9243,19.1548,0.626194,0.2204,0.3161,0.3551,0.4095,0.4558,0.5106,0.6087,0.7084,0.8271,layer_15,last
294B,English,m_mmlu,m_mmlu_en,0.26972394026248303,5,0.25,434.397,21.8793,0.625778,0.2058,0.298,0.3374,0.392,0.4391,0.4953,0.5962,0.6991,0.8216,layer_15,last
304B,English,m_mmlu,m_mmlu_en,0.26919595715794237,5,0.25,409.6464,20.4487,0.627789,0.2132,0.3066,0.3461,0.4008,0.4481,0.5037,0.6033,0.7046,0.8251,layer_15,last
315B,English,m_mmlu,m_mmlu_en,0.2642932569014934,5,0.25,401.1579,20.0533,0.627585,0.2151,0.3104,0.3503,0.4047,0.4514,0.5066,0.6054,0.7062,0.826,layer_15,last
325B,English,m_mmlu,m_mmlu_en,0.2621813244833308,5,0.25,397.6146,20.19,0.62836,0.214,0.3111,0.3523,0.4073,0.4543,0.5096,0.608,0.7082,0.8272,layer_15,last
334B,English,m_mmlu,m_mmlu_en,0.2630864383768291,5,0.25,396.5841,20.218,0.629057,0.2136,0.3121,0.3528,0.4077,0.4547,0.5098,0.6082,0.7085,0.8276,layer_15,last
342B,English,m_mmlu,m_mmlu_en,0.26278473374566297,5,0.25,401.5481,20.209,0.629136,0.2142,0.3095,0.3499,0.4048,0.4519,0.5073,0.6063,0.7071,0.8268,layer_15,last
352B,English,m_mmlu,m_mmlu_en,0.25448785638859556,5,0.25,374.8257,19.038,0.631229,0.2204,0.3203,0.3619,0.4169,0.4634,0.5178,0.6149,0.7136,0.8308,layer_15,last
363B,English,m_mmlu,m_mmlu_en,0.2670085985819882,5,0.25,385.8042,19.8096,0.629433,0.2157,0.3155,0.3576,0.4129,0.46,0.5151,0.6127,0.7117,0.8294,layer_15,last
373B,English,m_mmlu,m_mmlu_en,0.25931513048725296,5,0.25,364.1233,18.4599,0.631501,0.2238,0.325,0.3667,0.421,0.4673,0.5216,0.618,0.716,0.8323,layer_15,last
384B,English,m_mmlu,m_mmlu_en,0.26391612611253584,5,0.25,392.9988,19.9691,0.630966,0.2152,0.3128,0.354,0.409,0.4561,0.5112,0.6094,0.7095,0.8284,layer_15,last
394B,English,m_mmlu,m_mmlu_en,0.2545632825463871,5,0.25,368.4497,18.7744,0.630657,0.2217,0.3238,0.3649,0.4196,0.4661,0.5205,0.617,0.7151,0.8316,layer_15,last
405B,English,m_mmlu,m_mmlu_en,0.25750490270025644,5,0.25,372.6239,18.966,0.632655,0.2207,0.3214,0.363,0.4174,0.4641,0.5186,0.6156,0.7143,0.8315,layer_15,last
415B,English,m_mmlu,m_mmlu_en,0.2665560416352391,5,0.25,365.2611,18.7799,0.631847,0.2212,0.3256,0.3671,0.4214,0.4676,0.5217,0.6179,0.7159,0.8323,layer_15,last
426B,English,m_mmlu,m_mmlu_en,0.2624076029567054,5,0.25,360.2152,18.5781,0.631678,0.2223,0.3278,0.3695,0.4241,0.4702,0.524,0.6197,0.7172,0.833,layer_15,last
436B,English,m_mmlu,m_mmlu_en,0.2555438225976769,5,0.25,365.8066,18.9501,0.633083,0.22,0.3249,0.3666,0.4216,0.4682,0.5224,0.6187,0.7166,0.8328,layer_15,last
447B,English,m_mmlu,m_mmlu_en,0.24966058228993815,5,0.25,369.4592,18.9754,0.632907,0.2203,0.3229,0.3644,0.4194,0.4662,0.5205,0.6171,0.7155,0.8322,layer_15,last
457B,English,m_mmlu,m_mmlu_en,0.2494343038165636,5,0.25,364.4977,18.8885,0.633219,0.2204,0.3251,0.367,0.4222,0.4688,0.5231,0.6192,0.717,0.8331,layer_15,last
468B,English,m_mmlu,m_mmlu_en,0.2470206667672349,5,0.25,376.0908,19.4995,0.633912,0.217,0.3197,0.3615,0.4169,0.4642,0.519,0.616,0.7147,0.8319,layer_15,last
478B,English,m_mmlu,m_mmlu_en,0.2481520591341077,5,0.25,370.1766,19.4119,0.634141,0.2169,0.3229,0.3649,0.4202,0.4673,0.5217,0.6182,0.7163,0.8329,layer_15,last
489B,English,m_mmlu,m_mmlu_en,0.2580328858047971,5,0.25,366.8544,19.384,0.634327,0.2168,0.3247,0.367,0.4223,0.4691,0.5233,0.6195,0.7173,0.8335,layer_15,last
499B,English,m_mmlu,m_mmlu_en,0.2673103032131543,5,0.25,379.2486,19.8788,0.634834,0.2145,0.3184,0.3604,0.4161,0.4634,0.5184,0.6157,0.7146,0.832,layer_15,last
510B,English,m_mmlu,m_mmlu_en,0.25742947654246495,5,0.25,366.416,19.2891,0.635262,0.2176,0.3243,0.3665,0.4221,0.469,0.5235,0.6198,0.7178,0.8339,layer_15,last
520B,English,m_mmlu,m_mmlu_en,0.24898174686981445,5,0.25,389.2942,20.6485,0.634406,0.21,0.3147,0.3567,0.4125,0.4602,0.5155,0.6133,0.7128,0.8308,layer_15,last
531B,English,m_mmlu,m_mmlu_en,0.25976768743400214,5,0.25,383.409,20.3762,0.635512,0.2113,0.3172,0.3592,0.4148,0.4625,0.5177,0.6152,0.7144,0.8319,layer_15,last
541B,English,m_mmlu,m_mmlu_en,0.2590134258560869,5,0.25,370.1625,19.5702,0.635282,0.2157,0.323,0.3653,0.4206,0.4676,0.5221,0.6186,0.7168,0.8334,layer_15,last
552B,English,m_mmlu,m_mmlu_en,0.2693468094735254,5,0.25,363.4884,19.2751,0.636037,0.2171,0.3265,0.3684,0.4235,0.4702,0.5245,0.6205,0.7183,0.8344,layer_15,last
562B,English,m_mmlu,m_mmlu_en,0.25742947654246495,5,0.25,391.1611,20.8378,0.635972,0.2089,0.314,0.356,0.4116,0.4593,0.5147,0.6128,0.7126,0.831,layer_15,last
573B,English,m_mmlu,m_mmlu_en,0.2655000754261578,5,0.25,366.9375,19.3603,0.636418,0.217,0.3245,0.3664,0.4215,0.4684,0.5229,0.6194,0.7176,0.834,layer_15,last
583B,English,m_mmlu,m_mmlu_en,0.2637652737969528,5,0.25,372.4663,19.7692,0.636504,0.2146,0.3216,0.3639,0.4197,0.4669,0.5216,0.6185,0.7169,0.8336,layer_15,last
593B,English,m_mmlu,m_mmlu_en,0.2620304721677478,5,0.25,364.2651,19.3549,0.636397,0.2167,0.3255,0.368,0.4233,0.4703,0.5246,0.6209,0.7186,0.8346,layer_15,last
10B,German,m_mmlu,m_mmlu_de,0.2722884296273948,5,0.25,951.5763,203.2813,0.690327,0.0446,0.1201,0.1587,0.228,0.3004,0.3949,0.5573,0.6957,0.8318,layer_15,last
21B,German,m_mmlu,m_mmlu_de,0.26595263237290695,5,0.25,929.228,107.1305,0.648958,0.0842,0.1503,0.1848,0.2449,0.3061,0.3874,0.5319,0.6649,0.8074,layer_15,last
31B,German,m_mmlu,m_mmlu_de,0.2628601599034545,5,0.25,840.4683,70.2103,0.63424,0.1099,0.175,0.2101,0.2667,0.3242,0.3996,0.5351,0.6627,0.8032,layer_15,last
42B,German,m_mmlu,m_mmlu_de,0.25856086890933777,5,0.25,750.7964,47.9371,0.624364,0.1377,0.1976,0.231,0.285,0.34,0.4119,0.5413,0.6647,0.8023,layer_15,last
52B,German,m_mmlu,m_mmlu_de,0.25584552722884296,5,0.25,728.1927,41.1779,0.620601,0.1505,0.2051,0.2348,0.2873,0.3405,0.4107,0.5385,0.6614,0.7999,layer_15,last
63B,German,m_mmlu,m_mmlu_de,0.2683662694222356,5,0.25,590.5398,29.1663,0.616874,0.1798,0.2432,0.2746,0.326,0.376,0.4418,0.5611,0.6767,0.808,layer_15,last
73B,German,m_mmlu,m_mmlu_de,0.2604465228541258,5,0.25,384.8179,15.8114,0.615171,0.2472,0.3145,0.3432,0.3886,0.4338,0.4927,0.5998,0.7043,0.824,layer_15,last
84B,German,m_mmlu,m_mmlu_de,0.2564489364911751,5,0.25,634.5364,31.0138,0.613995,0.1749,0.2313,0.2608,0.3115,0.3623,0.4286,0.5492,0.6669,0.8018,layer_15,last
94B,German,m_mmlu,m_mmlu_de,0.2648966661638256,5,0.25,322.0388,13.0632,0.612724,0.2725,0.3431,0.3709,0.4157,0.4588,0.5148,0.6165,0.716,0.8305,layer_15,last
105B,German,m_mmlu,m_mmlu_de,0.26391612611253584,5,0.25,521.6767,22.6157,0.610322,0.2062,0.264,0.2942,0.3439,0.3917,0.4541,0.5676,0.6793,0.8084,layer_15,last
115B,German,m_mmlu,m_mmlu_de,0.2716850203650626,5,0.25,521.6661,22.4533,0.610442,0.2072,0.2633,0.2932,0.343,0.3911,0.4539,0.5679,0.6795,0.8084,layer_15,last
126B,German,m_mmlu,m_mmlu_de,0.26670689395082214,5,0.25,529.1123,23.157,0.609047,0.2036,0.2634,0.2933,0.3423,0.3899,0.4521,0.5658,0.6776,0.8071,layer_15,last
136B,German,m_mmlu,m_mmlu_de,0.266254337004073,5,0.25,414.7193,17.0249,0.609419,0.2384,0.3016,0.3326,0.3801,0.4258,0.4848,0.5915,0.6965,0.8183,layer_15,last
147B,German,m_mmlu,m_mmlu_de,0.2656509277417408,5,0.25,573.3833,25.8268,0.606054,0.1924,0.251,0.281,0.3299,0.3785,0.4415,0.5561,0.6698,0.8021,layer_15,last
157B,German,m_mmlu,m_mmlu_de,0.2697993664202746,5,0.25,519.9954,23.0694,0.607134,0.2036,0.2661,0.2977,0.3479,0.3957,0.4574,0.5691,0.6795,0.8078,layer_15,last
168B,German,m_mmlu,m_mmlu_de,0.25961683511841904,5,0.25,462.5284,19.5325,0.608754,0.2221,0.2838,0.3153,0.3648,0.4115,0.4718,0.5808,0.6883,0.8133,layer_15,last
178B,German,m_mmlu,m_mmlu_de,0.27176044652285414,5,0.25,466.4612,19.9792,0.608492,0.2194,0.2836,0.3157,0.3647,0.4113,0.4715,0.5804,0.688,0.8131,layer_15,last
189B,German,m_mmlu,m_mmlu_de,0.26761200784432043,5,0.25,468.2278,19.7862,0.607353,0.2207,0.2821,0.3144,0.3631,0.4098,0.4702,0.5791,0.6867,0.8121,layer_15,last
199B,German,m_mmlu,m_mmlu_de,0.27492834515009806,5,0.25,498.7427,21.3828,0.603944,0.212,0.2734,0.3053,0.3543,0.401,0.4616,0.5713,0.6802,0.8077,layer_15,last
210B,German,m_mmlu,m_mmlu_de,0.2713833157338965,5,0.25,537.0084,23.9511,0.604413,0.1998,0.2616,0.2936,0.3434,0.3913,0.453,0.5647,0.6754,0.8049,layer_15,last
220B,German,m_mmlu,m_mmlu_de,0.2682154171066526,5,0.25,453.418,19.2294,0.605591,0.2237,0.2884,0.3214,0.3704,0.4165,0.4756,0.5825,0.6887,0.813,layer_15,last
231B,German,m_mmlu,m_mmlu_de,0.27017649720923215,5,0.25,473.8838,20.4173,0.604706,0.2169,0.2814,0.315,0.3642,0.4109,0.4707,0.5786,0.6856,0.8109,layer_15,last
241B,German,m_mmlu,m_mmlu_de,0.2638406999547443,5,0.25,453.791,19.7574,0.6054,0.2201,0.2893,0.3235,0.3723,0.4187,0.4777,0.5843,0.69,0.8136,layer_15,last
252B,German,m_mmlu,m_mmlu_de,0.26120078443204103,5,0.25,452.8178,19.618,0.607932,0.2211,0.2892,0.3231,0.3726,0.419,0.4779,0.5842,0.6898,0.8138,layer_15,last
262B,German,m_mmlu,m_mmlu_de,0.2722884296273948,5,0.25,533.1264,24.6629,0.605636,0.1962,0.2643,0.2984,0.3488,0.3965,0.4573,0.5671,0.6766,0.8057,layer_15,last
273B,German,m_mmlu,m_mmlu_de,0.2697993664202746,5,0.25,511.86,23.654,0.606203,0.2003,0.2701,0.3055,0.3564,0.404,0.4644,0.5731,0.6811,0.8083,layer_15,last
283B,German,m_mmlu,m_mmlu_de,0.2663297631618645,5,0.25,551.4216,26.7848,0.60516,0.1872,0.2597,0.295,0.346,0.3941,0.4552,0.5655,0.6752,0.8047,layer_15,last
294B,German,m_mmlu,m_mmlu_de,0.25954140896062755,5,0.25,604.2406,31.1181,0.605277,0.1728,0.2449,0.2806,0.3319,0.3809,0.4433,0.5558,0.668,0.8004,layer_15,last
304B,German,m_mmlu,m_mmlu_de,0.26331271685020363,5,0.25,547.3484,26.7393,0.607153,0.1873,0.2606,0.2963,0.3476,0.3957,0.4568,0.5669,0.6765,0.8057,layer_15,last
315B,German,m_mmlu,m_mmlu_de,0.26255845527228844,5,0.25,544.0604,26.5208,0.60735,0.1881,0.2615,0.2973,0.3488,0.3969,0.4578,0.5675,0.6769,0.806,layer_15,last
325B,German,m_mmlu,m_mmlu_de,0.2658772062151154,5,0.25,535.0768,26.3496,0.607861,0.1884,0.2636,0.3007,0.3526,0.4008,0.4617,0.5709,0.6795,0.8075,layer_15,last
334B,German,m_mmlu,m_mmlu_de,0.2691205310001509,5,0.25,542.7406,26.8879,0.608277,0.1864,0.2616,0.2981,0.35,0.3984,0.4594,0.5691,0.6783,0.8069,layer_15,last
342B,German,m_mmlu,m_mmlu_de,0.2693468094735254,5,0.25,547.5853,27.0868,0.608753,0.1859,0.26,0.2962,0.3482,0.3968,0.4579,0.5678,0.6774,0.8064,layer_15,last
352B,German,m_mmlu,m_mmlu_de,0.26467038769045104,5,0.25,516.2629,25.0175,0.609536,0.1937,0.2687,0.3062,0.3581,0.4061,0.4665,0.5748,0.6826,0.8096,layer_15,last
363B,German,m_mmlu,m_mmlu_de,0.2642932569014934,5,0.25,523.4068,25.9429,0.608833,0.1897,0.2668,0.3046,0.3571,0.4055,0.4661,0.5746,0.6823,0.8093,layer_15,last
373B,German,m_mmlu,m_mmlu_de,0.2605973751697089,5,0.25,504.7867,24.5105,0.610162,0.1955,0.2726,0.3103,0.3622,0.41,0.4701,0.5778,0.6849,0.811,layer_15,last
384B,German,m_mmlu,m_mmlu_de,0.2667823201086137,5,0.25,547.3557,27.4005,0.609569,0.1845,0.2599,0.2967,0.3491,0.3977,0.4589,0.5685,0.6778,0.8068,layer_15,last
394B,German,m_mmlu,m_mmlu_de,0.26346356916578667,5,0.25,506.3974,24.5846,0.609817,0.1953,0.2722,0.3098,0.3619,0.4097,0.4698,0.5773,0.6844,0.8107,layer_15,last
405B,German,m_mmlu,m_mmlu_de,0.26459496153265954,5,0.25,513.9515,25.1134,0.610982,0.1931,0.2696,0.3073,0.3592,0.4072,0.4676,0.5757,0.6834,0.8103,layer_15,last
415B,German,m_mmlu,m_mmlu_de,0.27198672499622867,5,0.25,525.4164,26.0121,0.610423,0.1894,0.2665,0.3038,0.3561,0.4044,0.4649,0.5733,0.6814,0.8091,layer_15,last
426B,German,m_mmlu,m_mmlu_de,0.25961683511841904,5,0.25,503.0285,24.5771,0.610651,0.1951,0.2735,0.3115,0.3635,0.4113,0.4711,0.5783,0.6852,0.8113,layer_15,last
436B,German,m_mmlu,m_mmlu_de,0.25931513048725296,5,0.25,514.3322,25.5317,0.611806,0.1911,0.2697,0.3076,0.36,0.4082,0.4686,0.5766,0.6841,0.8109,layer_15,last
447B,German,m_mmlu,m_mmlu_de,0.26851712173781866,5,0.25,538.6796,27.0091,0.611409,0.1858,0.2621,0.2993,0.3519,0.4007,0.4617,0.571,0.6799,0.8083,layer_15,last
457B,German,m_mmlu,m_mmlu_de,0.2532056117061397,5,0.25,538.1597,27.1169,0.612017,0.1853,0.2622,0.2993,0.3522,0.4011,0.4623,0.5717,0.6805,0.8088,layer_15,last
468B,German,m_mmlu,m_mmlu_de,0.25478956101976163,5,0.25,531.5283,26.6678,0.612255,0.1869,0.2641,0.3016,0.3544,0.403,0.464,0.573,0.6815,0.8094,layer_15,last
478B,German,m_mmlu,m_mmlu_de,0.25147081007693467,5,0.25,528.5458,26.5998,0.612434,0.187,0.2652,0.3029,0.3557,0.4042,0.465,0.5738,0.6821,0.8098,layer_15,last
489B,German,m_mmlu,m_mmlu_de,0.25177251470810075,5,0.25,508.7548,25.457,0.61272,0.1911,0.2716,0.31,0.3626,0.4107,0.4709,0.5784,0.6855,0.8118,layer_15,last
499B,German,m_mmlu,m_mmlu_de,0.26120078443204103,5,0.25,512.9868,25.4832,0.613102,0.1913,0.2698,0.3079,0.3603,0.4085,0.469,0.5769,0.6845,0.8114,layer_15,last
510B,German,m_mmlu,m_mmlu_de,0.25961683511841904,5,0.25,487.4976,23.8731,0.613925,0.1979,0.2779,0.3165,0.3686,0.4163,0.4761,0.5828,0.6891,0.8141,layer_15,last
520B,German,m_mmlu,m_mmlu_de,0.26776286015990347,5,0.25,515.4849,25.7355,0.612806,0.1903,0.269,0.3073,0.3599,0.4082,0.4687,0.5767,0.6843,0.8111,layer_15,last
531B,German,m_mmlu,m_mmlu_de,0.26399155227032733,5,0.25,508.3227,25.2923,0.613968,0.192,0.2709,0.3094,0.362,0.4103,0.4707,0.5785,0.6859,0.8122,layer_15,last
541B,German,m_mmlu,m_mmlu_de,0.2628601599034545,5,0.25,498.9959,24.5452,0.613916,0.1951,0.2742,0.3125,0.3648,0.4127,0.4727,0.5799,0.6868,0.8128,layer_15,last
552B,German,m_mmlu,m_mmlu_de,0.2642178307437019,5,0.25,492.7365,24.2772,0.614014,0.196,0.2767,0.3152,0.3672,0.4148,0.4746,0.5813,0.6879,0.8135,layer_15,last
562B,German,m_mmlu,m_mmlu_de,0.25682606728013274,5,0.25,531.1282,26.9846,0.614076,0.1855,0.2644,0.3022,0.3551,0.4036,0.4646,0.5735,0.6821,0.8101,layer_15,last
573B,German,m_mmlu,m_mmlu_de,0.26761200784432043,5,0.25,510.3619,25.3941,0.614621,0.1916,0.2705,0.3086,0.3612,0.4093,0.4697,0.5777,0.6853,0.8121,layer_15,last
583B,German,m_mmlu,m_mmlu_de,0.2604465228541258,5,0.25,524.6958,26.6045,0.614631,0.1869,0.2659,0.3041,0.3572,0.4059,0.4667,0.5754,0.6836,0.8111,layer_15,last
593B,German,m_mmlu,m_mmlu_de,0.2581083119625886,5,0.25,519.3816,26.2214,0.614569,0.1883,0.2677,0.3058,0.3589,0.4074,0.4681,0.5763,0.6843,0.8115,layer_15,last
10B,Hindi,m_mmlu,m_mmlu_hi,0.2680710782343009,5,0.25,18.0609,2.6707,0.845306,0.6082,0.7154,0.7423,0.7775,0.8109,0.8491,0.9006,0.9368,0.9685,layer_15,last
21B,Hindi,m_mmlu,m_mmlu_hi,0.25375894508321944,5,0.25,11.5954,2.2223,0.825689,0.6666,0.7767,0.7972,0.8238,0.8483,0.8763,0.9152,0.9443,0.9715,layer_15,last
31B,Hindi,m_mmlu,m_mmlu_hi,0.26509608426469405,5,0.25,10.8506,2.1511,0.808075,0.6779,0.7869,0.8054,0.8302,0.8528,0.8787,0.9154,0.9436,0.9707,layer_15,last
42B,Hindi,m_mmlu,m_mmlu_hi,0.2632467636889925,5,0.25,12.0335,2.2063,0.799012,0.6696,0.7724,0.7917,0.8177,0.8412,0.8686,0.9075,0.9379,0.9674,layer_15,last
52B,Hindi,m_mmlu,m_mmlu_hi,0.2557690761437646,5,0.25,8.8703,1.9385,0.79758,0.7158,0.8068,0.8233,0.8456,0.8656,0.8886,0.9213,0.947,0.9721,layer_15,last
63B,Hindi,m_mmlu,m_mmlu_hi,0.2648548685374286,5,0.25,7.594,1.8002,0.792809,0.7435,0.8211,0.8354,0.8556,0.8742,0.8955,0.9257,0.9497,0.9733,layer_15,last
73B,Hindi,m_mmlu,m_mmlu_hi,0.25946771729516765,5,0.25,6.713,1.7138,0.789812,0.7624,0.8334,0.8471,0.8659,0.8831,0.9025,0.9304,0.9527,0.9749,layer_15,last
84B,Hindi,m_mmlu,m_mmlu_hi,0.2563319128407172,5,0.25,6.3157,1.6735,0.792599,0.7717,0.839,0.8528,0.871,0.8874,0.9062,0.9331,0.9546,0.9759,layer_15,last
94B,Hindi,m_mmlu,m_mmlu_hi,0.2580204229315751,5,0.25,1.8647,1.147,0.785327,0.9336,0.9533,0.9573,0.9626,0.9674,0.9729,0.9806,0.9868,0.9929,layer_15,last
105B,Hindi,m_mmlu,m_mmlu_hi,0.26630216290102116,5,0.25,5.5752,1.5925,0.786317,0.7914,0.8511,0.8631,0.8801,0.8952,0.9125,0.9372,0.9571,0.9771,layer_15,last
115B,Hindi,m_mmlu,m_mmlu_hi,0.2680710782343009,5,0.25,6.1361,1.6524,0.784902,0.7767,0.8422,0.8553,0.873,0.889,0.9073,0.9334,0.9545,0.9757,layer_15,last
126B,Hindi,m_mmlu,m_mmlu_hi,0.25432178178017206,5,0.25,5.5992,1.6062,0.78416,0.7879,0.8527,0.8651,0.8818,0.8967,0.9138,0.938,0.9577,0.9774,layer_15,last
136B,Hindi,m_mmlu,m_mmlu_hi,0.2597089330224331,5,0.25,5.7486,1.6104,0.780698,0.787,0.8484,0.861,0.878,0.8933,0.9108,0.9359,0.9561,0.9765,layer_15,last
147B,Hindi,m_mmlu,m_mmlu_hi,0.26220149553750904,5,0.25,5.3443,1.5664,0.781646,0.7981,0.8547,0.867,0.8835,0.8981,0.9149,0.9386,0.9579,0.9775,layer_15,last
157B,Hindi,m_mmlu,m_mmlu_hi,0.2680710782343009,5,0.25,6.1007,1.6499,0.781369,0.7773,0.8434,0.8565,0.874,0.8898,0.908,0.9337,0.9546,0.9757,layer_15,last
168B,Hindi,m_mmlu,m_mmlu_hi,0.256412318083139,5,0.25,5.9735,1.6372,0.783626,0.7804,0.8456,0.8584,0.8759,0.8912,0.9091,0.9345,0.9552,0.9761,layer_15,last
178B,Hindi,m_mmlu,m_mmlu_hi,0.2687947254160971,5,0.25,6.0148,1.6371,0.781335,0.7805,0.8438,0.8575,0.8751,0.8908,0.9087,0.9341,0.9548,0.9758,layer_15,last
189B,Hindi,m_mmlu,m_mmlu_hi,0.2618798745678218,5,0.25,7.1969,1.7493,0.778388,0.7546,0.8254,0.8406,0.86,0.8773,0.8973,0.926,0.9493,0.9728,layer_15,last
199B,Hindi,m_mmlu,m_mmlu_hi,0.2669454048403956,5,0.25,6.4385,1.6833,0.773752,0.7695,0.8378,0.8525,0.8705,0.8868,0.9053,0.9314,0.9529,0.9746,layer_15,last
210B,Hindi,m_mmlu,m_mmlu_hi,0.2694379673554716,5,0.25,6.8618,1.7165,0.772669,0.762,0.8304,0.8454,0.8642,0.8811,0.9005,0.928,0.9505,0.9733,layer_15,last
220B,Hindi,m_mmlu,m_mmlu_hi,0.258502854386106,5,0.25,6.1968,1.6558,0.773134,0.776,0.841,0.8553,0.8731,0.8889,0.9069,0.9326,0.9536,0.975,layer_15,last
231B,Hindi,m_mmlu,m_mmlu_hi,0.2640508161132106,5,0.25,6.398,1.6802,0.771765,0.7701,0.8388,0.8529,0.8707,0.8867,0.905,0.9311,0.9525,0.9744,layer_15,last
241B,Hindi,m_mmlu,m_mmlu_hi,0.26517648950711586,5,0.25,7.4175,1.7745,0.76843,0.7491,0.8232,0.8389,0.8588,0.8763,0.8964,0.9251,0.9484,0.9721,layer_15,last
252B,Hindi,m_mmlu,m_mmlu_hi,0.2532765136286886,5,0.25,5.8232,1.6244,0.781572,0.7834,0.8477,0.8612,0.8784,0.8936,0.911,0.9356,0.9558,0.9763,layer_15,last
262B,Hindi,m_mmlu,m_mmlu_hi,0.2616386588405564,5,0.25,5.5246,1.5949,0.781682,0.7908,0.853,0.8662,0.8828,0.8975,0.9142,0.9379,0.9573,0.9771,layer_15,last
273B,Hindi,m_mmlu,m_mmlu_hi,0.253517729355954,5,0.25,5.5007,1.5899,0.781999,0.7921,0.8532,0.8663,0.883,0.8978,0.9145,0.9381,0.9574,0.9772,layer_15,last
283B,Hindi,m_mmlu,m_mmlu_hi,0.253919755568063,5,0.25,5.2956,1.5711,0.782782,0.7968,0.8572,0.8702,0.8866,0.901,0.9172,0.94,0.9587,0.9779,layer_15,last
294B,Hindi,m_mmlu,m_mmlu_hi,0.2518292192650961,5,0.25,5.2076,1.5652,0.78085,0.7983,0.8598,0.8724,0.8884,0.9024,0.9183,0.9407,0.9592,0.9781,layer_15,last
304B,Hindi,m_mmlu,m_mmlu_hi,0.25938731205274584,5,0.25,4.7584,1.5187,0.78432,0.8106,0.8688,0.8805,0.8956,0.9088,0.9238,0.9448,0.9621,0.9797,layer_15,last
315B,Hindi,m_mmlu,m_mmlu_hi,0.2584224491436842,5,0.25,4.5249,1.4909,0.785425,0.8182,0.8732,0.8846,0.8991,0.9119,0.9263,0.9466,0.9633,0.9804,layer_15,last
325B,Hindi,m_mmlu,m_mmlu_hi,0.264292031840476,5,0.25,4.5116,1.4889,0.784867,0.8188,0.8735,0.8846,0.899,0.9118,0.9262,0.9466,0.9633,0.9803,layer_15,last
334B,Hindi,m_mmlu,m_mmlu_hi,0.25954812253758947,5,0.25,4.3757,1.4756,0.78882,0.8225,0.8767,0.8876,0.9018,0.9143,0.9283,0.9482,0.9644,0.981,layer_15,last
