predictor,normalization,k,scope,checkpoint,n,spearman_r,spearman_p,pearson_r,pearson_p,layer_collapse,ckpt_collapse
min_rankme,accuracy_majority,0,per_ckpt,478B,72,0.1678,0.2817,0.1719,0.3427,average_predictors,average_rankme
min_rankme,accuracy_majority,0,per_ckpt,489B,72,0.1695,0.2817,0.1717,0.3447,average_predictors,average_rankme
min_rankme,accuracy_majority,0,per_ckpt,499B,72,0.1695,0.2817,0.1717,0.3447,average_predictors,average_rankme
min_rankme,accuracy_majority,0,per_ckpt,510B,72,0.1695,0.2817,0.1715,0.3467,average_predictors,average_rankme
min_rankme,accuracy_majority,0,per_ckpt,520B,72,0.1695,0.2817,0.1714,0.3467,average_predictors,average_rankme
min_rankme,accuracy_majority,0,per_ckpt,531B,72,0.1695,0.2817,0.1714,0.3467,average_predictors,average_rankme
min_rankme,accuracy_majority,0,per_ckpt,541B,72,0.1695,0.2817,0.1713,0.3477,average_predictors,average_rankme
min_rankme,accuracy_majority,0,per_ckpt,552B,72,0.1695,0.2817,0.1711,0.3477,average_predictors,average_rankme
min_rankme,accuracy_majority,0,per_ckpt,562B,72,0.1695,0.2817,0.1711,0.3477,average_predictors,average_rankme
min_rankme,accuracy_majority,0,per_ckpt,573B,72,0.1695,0.2817,0.171,0.3487,average_predictors,average_rankme
min_rankme,accuracy_majority,0,per_ckpt,583B,72,0.1695,0.2817,0.1709,0.3487,average_predictors,average_rankme
min_rankme,accuracy_majority,0,per_ckpt,593B,72,0.1616,0.2817,0.1708,0.3487,average_predictors,average_rankme
min_rankme,accuracy_majority,0,per_ckpt,main,72,0.1672,0.2817,0.1708,0.3497,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,10B,72,0.0891,0.7473,0.1458,0.2947,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,21B,72,0.0896,0.6593,0.1436,0.2997,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,31B,72,0.0893,0.6593,0.1408,0.3057,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,42B,72,0.0877,0.6593,0.1379,0.3137,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,52B,72,0.0877,0.6593,0.1369,0.3207,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,63B,72,0.0877,0.6593,0.1359,0.3247,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,73B,72,0.0912,0.6593,0.1348,0.3297,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,84B,72,0.0912,0.6593,0.1342,0.3307,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,94B,72,0.0824,0.7473,0.1296,0.3556,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,105B,72,0.0808,0.7473,0.1291,0.3566,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,115B,72,0.0816,0.7473,0.1291,0.3566,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,126B,72,0.0816,0.7473,0.1294,0.3556,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,136B,72,0.078,0.7473,0.1284,0.3586,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,147B,72,0.0788,0.7473,0.1281,0.3606,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,157B,72,0.0788,0.7473,0.1282,0.3606,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,168B,72,0.0788,0.7473,0.1283,0.3606,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,178B,72,0.0788,0.7473,0.1284,0.3626,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,189B,72,0.0788,0.7473,0.1279,0.3616,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,199B,72,0.0788,0.7473,0.128,0.3616,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,210B,72,0.0788,0.7473,0.128,0.3626,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,220B,72,0.0752,0.7473,0.1279,0.3666,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,231B,72,0.0752,0.7473,0.1276,0.3716,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,241B,72,0.0752,0.7473,0.1274,0.3736,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,252B,72,0.0752,0.7473,0.1275,0.3736,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,262B,72,0.0752,0.7473,0.1278,0.3716,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,273B,72,0.0752,0.7473,0.1277,0.3716,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,283B,72,0.078,0.7473,0.1276,0.3736,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,294B,72,0.0834,0.7473,0.1279,0.3716,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,304B,72,0.0834,0.7473,0.1279,0.3736,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,315B,72,0.0834,0.7473,0.1279,0.3726,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,325B,72,0.0834,0.7473,0.1277,0.3746,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,334B,72,0.0834,0.7473,0.1277,0.3746,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,342B,72,0.0834,0.7473,0.1277,0.3756,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,352B,72,0.0806,0.7473,0.1274,0.3796,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,363B,72,0.0806,0.7473,0.1269,0.3826,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,373B,72,0.0809,0.7473,0.1265,0.3826,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,384B,72,0.0809,0.7473,0.1264,0.3846,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,394B,72,0.0809,0.7473,0.1261,0.3866,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,405B,72,0.0778,0.7473,0.1258,0.3896,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,415B,72,0.0778,0.7473,0.1255,0.3906,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,426B,72,0.0733,0.7473,0.1253,0.3916,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,436B,72,0.0733,0.7473,0.1251,0.3936,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,447B,72,0.0733,0.7473,0.1251,0.3946,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,457B,72,0.0733,0.7473,0.1249,0.3966,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,468B,72,0.0729,0.7473,0.1248,0.3976,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,478B,72,0.0689,0.7473,0.1248,0.3976,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,489B,72,0.0707,0.7473,0.1247,0.3976,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,499B,72,0.0707,0.7473,0.1246,0.3986,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,510B,72,0.0707,0.7473,0.1245,0.4006,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,520B,72,0.0707,0.7473,0.1244,0.4006,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,531B,72,0.0707,0.7473,0.1243,0.4016,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,541B,72,0.0707,0.7473,0.1242,0.4016,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,552B,72,0.0707,0.7473,0.1241,0.4046,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,562B,72,0.0707,0.7473,0.1241,0.4056,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,573B,72,0.0707,0.7473,0.1241,0.4056,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,583B,72,0.0707,0.7473,0.124,0.4056,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,593B,72,0.0678,0.7473,0.1239,0.4076,average_predictors,average_rankme
min_rankme,overall_score,0,per_ckpt,main,72,0.071,0.7473,0.1238,0.4076,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,10B,72,0.0527,0.8721,0.003,0.97,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,21B,72,0.0524,0.7782,0.0011,0.984,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,31B,72,0.0523,0.7782,0.0004,0.987,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,42B,72,0.0507,0.7782,-0.0002,0.984,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,52B,72,0.0507,0.7782,-0.0005,0.986,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,63B,72,0.0507,0.7782,-0.0007,0.989,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,73B,72,0.0546,0.7782,-0.0006,0.993,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,84B,72,0.0546,0.7782,-0.0009,0.996,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,94B,72,0.0464,0.8721,-0.0043,0.966,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,105B,72,0.0449,0.8721,-0.004,0.973,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,115B,72,0.0453,0.8721,-0.0039,0.973,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,126B,72,0.0453,0.8721,-0.0038,0.975,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,136B,72,0.0411,0.8721,-0.0045,0.969,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,147B,72,0.0415,0.8721,-0.0042,0.97,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,157B,72,0.0415,0.8721,-0.0038,0.973,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,168B,72,0.0415,0.8721,-0.0036,0.974,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,178B,72,0.0415,0.8721,-0.0034,0.977,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,189B,72,0.0415,0.8721,-0.0033,0.978,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,199B,72,0.0415,0.8721,-0.0029,0.98,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,210B,72,0.0415,0.8721,-0.0024,0.984,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,220B,72,0.0376,0.8721,-0.0018,0.985,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,231B,72,0.0376,0.8721,-0.0018,0.984,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,241B,72,0.0376,0.8721,-0.0015,0.986,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,252B,72,0.0376,0.8721,-0.0014,0.986,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,262B,72,0.0376,0.8721,-0.0012,0.987,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,273B,72,0.0376,0.8721,-0.0013,0.986,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,283B,72,0.0414,0.8721,-0.0013,0.985,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,294B,72,0.0472,0.8721,-0.0009,0.988,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,304B,72,0.0472,0.8721,-0.0007,0.99,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,315B,72,0.0472,0.8721,-0.0008,0.989,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,325B,72,0.0472,0.8721,-0.0008,0.989,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,334B,72,0.0472,0.8721,-0.0007,0.988,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,342B,72,0.0472,0.8721,-0.0007,0.988,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,352B,72,0.0449,0.8721,-0.0007,0.987,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,363B,72,0.0449,0.8721,-0.0009,0.983,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,373B,72,0.0457,0.8721,-0.0009,0.981,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,384B,72,0.0457,0.8721,-0.001,0.981,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,394B,72,0.0457,0.8721,-0.001,0.98,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,405B,72,0.0426,0.8721,-0.0013,0.979,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,415B,72,0.0426,0.8721,-0.0013,0.975,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,426B,72,0.0394,0.8721,-0.0016,0.975,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,436B,72,0.0394,0.8721,-0.0016,0.974,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,447B,72,0.0394,0.8721,-0.0017,0.974,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,457B,72,0.0394,0.8721,-0.0019,0.971,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,468B,72,0.0397,0.8721,-0.002,0.971,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,478B,72,0.0362,0.8721,-0.002,0.971,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,489B,72,0.0381,0.8721,-0.002,0.971,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,499B,72,0.0381,0.8721,-0.002,0.971,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,510B,72,0.0381,0.8721,-0.0021,0.97,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,520B,72,0.0381,0.8721,-0.0022,0.967,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,531B,72,0.0381,0.8721,-0.0023,0.967,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,541B,72,0.0381,0.8721,-0.0023,0.966,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,552B,72,0.0381,0.8721,-0.0024,0.965,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,562B,72,0.0381,0.8721,-0.0024,0.964,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,573B,72,0.0381,0.8721,-0.0024,0.964,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,583B,72,0.0381,0.8721,-0.0025,0.964,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,593B,72,0.0358,0.8721,-0.0026,0.963,average_predictors,average_rankme
min_rankme,transfer_score,0,per_ckpt,main,72,0.0389,0.8721,-0.0027,0.961,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,10B,72,0.158,0.5025,0.254,0.2747,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,21B,72,0.1701,0.3896,0.2499,0.2787,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,31B,72,0.1719,0.3896,0.2438,0.2867,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,42B,72,0.1707,0.3896,0.2377,0.2987,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,52B,72,0.1701,0.3896,0.2367,0.2997,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,63B,72,0.1701,0.3896,0.2355,0.3037,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,73B,72,0.1651,0.3896,0.2333,0.3097,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,84B,72,0.1651,0.3896,0.2325,0.3137,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,94B,72,0.1489,0.5025,0.2116,0.3686,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,105B,72,0.1477,0.5025,0.2122,0.3676,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,115B,72,0.1488,0.5025,0.2136,0.3656,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,126B,72,0.1488,0.5025,0.2151,0.3626,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,136B,72,0.148,0.5025,0.2147,0.3646,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,147B,72,0.1491,0.5025,0.2155,0.3656,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,157B,72,0.1491,0.5025,0.217,0.3626,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,168B,72,0.1491,0.5025,0.2181,0.3616,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,178B,72,0.1491,0.5025,0.2195,0.3566,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,189B,72,0.1491,0.5025,0.2192,0.3576,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,199B,72,0.1491,0.5025,0.2201,0.3536,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,210B,72,0.1491,0.5025,0.2206,0.3526,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,220B,72,0.145,0.5025,0.2214,0.3526,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,231B,72,0.145,0.5025,0.2215,0.3516,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,241B,72,0.145,0.5025,0.222,0.3497,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,252B,72,0.145,0.5025,0.2224,0.3487,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,262B,72,0.145,0.5025,0.2229,0.3457,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,273B,72,0.145,0.5025,0.2231,0.3447,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,283B,72,0.1447,0.5025,0.2231,0.3467,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,294B,72,0.1394,0.5025,0.224,0.3447,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,304B,72,0.1394,0.5025,0.224,0.3447,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,315B,72,0.1394,0.5025,0.2244,0.3447,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,325B,72,0.1394,0.5025,0.224,0.3447,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,334B,72,0.1394,0.5025,0.224,0.3447,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,342B,72,0.1394,0.5025,0.224,0.3447,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,352B,72,0.1327,0.5025,0.2236,0.3457,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,363B,72,0.1327,0.5025,0.2231,0.3457,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,373B,72,0.1333,0.5025,0.2227,0.3477,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,384B,72,0.1333,0.5025,0.2227,0.3487,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,394B,72,0.1333,0.5025,0.2223,0.3487,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,405B,72,0.1347,0.5025,0.222,0.3497,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,415B,72,0.1347,0.5025,0.2216,0.3516,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,426B,72,0.1259,0.5025,0.2214,0.3516,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,436B,72,0.1259,0.5025,0.2211,0.3546,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,447B,72,0.1259,0.5025,0.2211,0.3546,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,457B,72,0.1259,0.5025,0.221,0.3546,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,468B,72,0.1257,0.5025,0.221,0.3546,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,478B,72,0.1261,0.5025,0.2209,0.3546,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,489B,72,0.1274,0.5025,0.2207,0.3566,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,499B,72,0.1274,0.5025,0.2206,0.3576,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,510B,72,0.1274,0.5025,0.2203,0.3576,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,520B,72,0.1274,0.5025,0.2201,0.3576,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,531B,72,0.1274,0.5025,0.22,0.3586,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,541B,72,0.1274,0.5025,0.2199,0.3586,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,552B,72,0.1274,0.5025,0.2196,0.3606,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,562B,72,0.1274,0.5025,0.2196,0.3606,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,573B,72,0.1274,0.5025,0.2195,0.3606,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,583B,72,0.1274,0.5025,0.2193,0.3616,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,593B,72,0.1208,0.5025,0.2191,0.3616,average_predictors,average_rankme
min_rankme,transfer_score_str,0,per_ckpt,main,72,0.1255,0.5025,0.219,0.3616,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,10B,72,0.1261,0.6753,0.2573,0.4006,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,21B,72,0.14,0.5714,0.2482,0.4146,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,31B,72,0.1417,0.5714,0.2398,0.4236,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,42B,72,0.1405,0.5714,0.2318,0.4336,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,52B,72,0.1401,0.5714,0.2293,0.4376,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,63B,72,0.1401,0.5714,0.2272,0.4416,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,73B,72,0.133,0.5714,0.2235,0.4476,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,84B,72,0.133,0.5714,0.2223,0.4486,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,94B,72,0.1143,0.6753,0.1966,0.5135,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,105B,72,0.1132,0.6753,0.196,0.5115,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,115B,72,0.1131,0.6753,0.1976,0.5115,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,126B,72,0.1131,0.6753,0.1996,0.5055,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,136B,72,0.1099,0.6753,0.1991,0.5075,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,147B,72,0.1097,0.6753,0.1993,0.5045,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,157B,72,0.1097,0.6753,0.2008,0.5055,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,168B,72,0.1097,0.6753,0.2021,0.4985,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,178B,72,0.1097,0.6753,0.2035,0.4965,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,189B,72,0.1097,0.6753,0.2025,0.4975,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,199B,72,0.1097,0.6753,0.2034,0.4955,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,210B,72,0.1097,0.6753,0.2032,0.4955,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,220B,72,0.1072,0.6753,0.2032,0.4945,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,231B,72,0.1072,0.6753,0.203,0.4945,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,241B,72,0.1072,0.6753,0.2031,0.4955,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,252B,72,0.1072,0.6753,0.2036,0.4945,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,262B,72,0.1072,0.6753,0.2046,0.4885,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,273B,72,0.1072,0.6753,0.2048,0.4905,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,283B,72,0.1105,0.6753,0.2045,0.4915,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,294B,72,0.1055,0.6753,0.2055,0.4855,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,304B,72,0.1055,0.6753,0.2054,0.4865,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,315B,72,0.1055,0.6753,0.2061,0.4845,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,325B,72,0.1055,0.6753,0.2056,0.4855,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,334B,72,0.1055,0.6753,0.2054,0.4865,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,342B,72,0.1055,0.6753,0.2053,0.4875,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,352B,72,0.0973,0.6753,0.2045,0.4905,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,363B,72,0.0973,0.6753,0.2035,0.4935,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,373B,72,0.0951,0.6753,0.2026,0.4975,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,384B,72,0.0951,0.6753,0.2027,0.4975,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,394B,72,0.0951,0.6753,0.2022,0.4995,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,405B,72,0.095,0.6753,0.2019,0.5005,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,415B,72,0.095,0.6753,0.2012,0.5025,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,426B,72,0.087,0.6753,0.2011,0.5035,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,436B,72,0.087,0.6753,0.2008,0.5045,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,447B,72,0.087,0.6753,0.201,0.5045,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,457B,72,0.087,0.6753,0.2009,0.5065,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,468B,72,0.0861,0.6753,0.201,0.5065,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,478B,72,0.0861,0.6753,0.201,0.5055,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,489B,72,0.0868,0.6753,0.2006,0.5075,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,499B,72,0.0868,0.6753,0.2005,0.5075,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,510B,72,0.0868,0.6753,0.2001,0.5075,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,520B,72,0.0868,0.6753,0.1998,0.5085,average_predictors,average_rankme
min_rankme,overall_score_str,0,per_ckpt,531B,72,0.0868,0.6753,0.1997,0.5105,average_predictors,average_rankme
